Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name,Price,Financial_Loss($)
2021,0,14833.36290177971,213.9568870140964,AL,ALABAMA,0.07901176,1172010.109588322
2021,2,0.0,0.0,AZ,ARIZONA,0.07901176,0.0
2021,3,94547.5771845338,1407.9755593624866,AR,ARKANSAS,0.07901176,7470370.47708586
2021,4,5625.779355287519,260.2393088439838,CA,CALIFORNIA,0.07901176,444502.7282329322
2021,5,826048.5351238067,16603.510720371072,CO,COLORADO,0.07901176,65267548.60555378
2021,6,0.0,0.0,CT,CONNECTICUT,0.07901176,0.0
2021,7,3924.73652346251,67.81582626169292,DE,DELAWARE,0.07901176,310100.3402550542
2021,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.07901176,0.0
2021,9,1864.885455131214,15.589199807086192,FL,FLORIDA,0.07901176,147347.88200831827
2021,10,36358.40466114544,643.4144400814766,GA,GEORGIA,0.07901176,2872741.543069305
2021,12,151270.4873278433,3742.0728971553153,ID,IDAHO,0.07901176,11952147.439830594
2021,13,211257.49193763395,2335.551258199033,IL,ILLINOIS,0.07901176,16691826.25117827
2021,14,19756.78478063695,533.4517735079289,IN,INDIANA,0.07901176,1561018.3374593395
2021,15,1493.348590994221,8.543766517877957,IA,IOWA,0.07901176,117992.10046797355
2021,16,10584652.50324724,54025.230291831744,KS,KANSAS,0.07901176,836312023.2699702
2021,17,37376.00112327486,985.4611152816516,KY,KENTUCKY,0.07901176,2953143.630511923
2021,18,20870.279042403123,397.9186357015552,LA,LOUISIANA,0.07901176,1648997.4788313855
2021,19,0.0,0.0,ME,MAINE,0.07901176,0.0
2021,20,13485.43485191986,269.7959283177646,MD,MARYLAND,0.07901176,1065507.9420155275
2021,21,0.0,0.0,MA,MASSACHUSETTS,0.07901176,0.0
2021,22,15145.835451195766,48.73941750652863,MI,MICHIGAN,0.07901176,1196699.1156693716
2021,23,1079731.7459570323,5442.934852296685,MN,MINNESOTA,0.07901176,85311505.575938
2021,24,20591.142472645857,221.68915990043968,MS,MISSISSIPPI,0.07901176,1626942.4071745009
2021,25,219088.224988911,2562.393656031964,MO,MISSOURI,0.07901176,17310546.251649838
2021,26,7037780.981749755,39479.68465617342,MT,MONTANA,0.07901176,556067461.862576
2021,27,2526531.7408130737,10585.35697132732,NE,NEBRASKA,0.07901176,199625719.5375048
2021,28,10354.650171577076,1262.541220823917,NV,NEVADA,0.07901176,818139.1342406067
2021,29,0.0,0.0,NH,NEW HAMPSHIRE,0.07901176,0.0
2021,30,1363.04087186568,26.01272674842382,NJ,NEW JERSEY,0.07901176,107696.25823804186
2021,31,73815.8933701576,1411.617902261856,NM,NEW MEXICO,0.07901176,5832323.651148483
2021,32,66.26750521910557,0.4101914003930372,NY,NEW YORK,0.07901176,5235.912218170717
2021,33,58171.830410416514,1163.028644857529,NC,NORTH CAROLINA,0.07901176,4596258.703148531
2021,34,13266321.19149803,43498.77018697144,ND,NORTH DAKOTA,0.07901176,1048195386.0655564
2021,35,75990.02620586162,1515.4420409265003,OH,OHIO,0.07901176,6004105.71297125
2021,36,2758465.035512898,18501.062042945232,OK,OKLAHOMA,0.07901176,217951177.35433656
2021,37,1798912.1150419058,8280.467009526197,OR,OREGON,0.07901176,142135212.29478344
2021,38,7855.804072316631,265.9985582472098,PA,PENNSYLVANIA,0.07901176,620700.9059689044
2021,39,0.0,0.0,RI,RHODE ISLAND,0.07901176,0.0
2021,40,33428.307011574856,759.7723464484097,SC,SOUTH CAROLINA,0.07901176,2641229.37080487
2021,41,3984804.625936324,19358.63374815847,SD,SOUTH DAKOTA,0.07901176,314846426.7513706
2021,42,28302.04290681414,408.13836943740864,TN,TENNESSEE,0.07901176,2236194.2216629013
2021,43,2965822.1795045426,15726.206019819672,TX,TEXAS,0.07901176,234334830.24968985
2021,44,14390.349128359589,2055.1442449878814,UT,UTAH,0.07901176,1137006.811646157
2021,45,0.0,0.0,VT,VERMONT,0.07901176,0.0
2021,46,15278.68261760857,369.69674449800095,VA,VIRGINIA,0.07901176,1207195.6040986602
2021,47,1389709.244106446,14317.816479628473,WA,WASHINGTON,0.07901176,109803373.26511993
2021,48,496.135096575298,19.74507769016213,WV,WEST VIRGINIA,0.07901176,39200.50717818427
2021,49,69364.86158469513,266.25081973136787,WI,WISCONSIN,0.07901176,5480639.795963151
2021,50,197148.4828052135,2401.114905680897,WY,WYOMING,0.07901176,15577048.607769657
2022,0,12106.397217526424,87.08736166268665,AL,ALABAMA,0.07928652,959874.1051153532
2022,2,0.0,0.0,AZ,ARIZONA,0.07928652,0.0
2022,3,249718.28910681317,2119.244688747002,AR,ARKANSAS,0.07928652,19799294.123633124
2022,4,5217.401547217086,246.39473213415917,CA,CALIFORNIA,0.07928652,413669.6121214584
2022,5,516747.5165215919,14173.11668889362,CO,COLORADO,0.07928652,40971112.30363952
2022,6,0.0,0.0,CT,CONNECTICUT,0.07928652,0.0
2022,7,372.9970019663767,14.874184065591038,DE,DELAWARE,0.07928652,29573.634256347163
2022,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.07928652,0.0
2022,9,756.5348342641114,3.91348988188273,FL,FLORIDA,0.07928652,59983.014267578146
2022,10,13865.419971590589,246.25672233708428,GA,GEORGIA,0.07928652,1099340.8978859168
2022,12,116795.20824996108,3748.318400836977,ID,IDAHO,0.07928652,9260285.614814704
2022,13,103648.10103112558,1501.8772525079544,IL,ILLINOIS,0.07928652,8217897.235366358
2022,14,11418.024937845805,209.43894507399625,IN,INDIANA,0.07928652,905295.4625950102
2022,15,708.0149158448247,3.7114164136364782,IA,IOWA,0.07928652,56136.03878542902
2022,16,4551112.72627937,19875.533334986696,KS,KANSAS,0.07928652,360841890.19440377
2022,17,8209.852896307568,427.2245488863104,KY,KENTUCKY,0.07928652,650930.6658601479
2022,18,159684.99214313368,1025.0253229385542,LA,LOUISIANA,0.07928652,12660867.32325641
2022,19,0.0,0.0,ME,MAINE,0.07928652,0.0
2022,20,1273.2017201632837,63.070926736338414,MD,MARYLAND,0.07928652,100947.73364976059
2022,21,0.0,0.0,MA,MASSACHUSETTS,0.07928652,0.0
2022,22,36571.37225836256,148.7256359512347,MI,MICHIGAN,0.07928652,2899616.837990108
2022,23,607341.2348920286,2495.964497107965,MN,MINNESOTA,0.07928652,48153972.96709152
2022,24,64422.31378142418,453.7230635218328,MS,MISSISSIPPI,0.07928652,5107821.070077164
2022,25,14842.285066032937,338.5951149772312,MO,MISSOURI,0.07928652,1176793.1317337218
2022,26,2320785.924370522,19453.21906910747,MT,MONTANA,0.07928652,184007039.60832188
2022,27,994994.693790498,5485.226829018102,NE,NEBRASKA,0.07928652,78889666.68911418
2022,28,7239.798541953388,890.483162718078,NV,NEVADA,0.07928652,574018.4318925581
2022,29,0.0,0.0,NH,NEW HAMPSHIRE,0.07928652,0.0
2022,30,305.451434647252,18.230937037654844,NJ,NEW JERSEY,0.07928652,24218.181282188038
2022,31,56284.86484137493,1502.8597549881558,NM,NEW MEXICO,0.07928652,4462631.06194297
2022,32,150.77299782396045,1.7654423469115497,NY,NEW YORK,0.07928652,11954.266307429396
2022,33,38415.28915835898,432.4871639293459,NC,NORTH CAROLINA,0.07928652,3045814.5921600126
2022,34,5734664.100925455,20375.823970402063,ND,NORTH DAKOTA,0.07928652,454681559.9313081
2022,35,20347.42318955665,267.89209921872987,OH,OHIO,0.07928652,1613276.3756672472
2022,36,562796.1158156549,3262.230888477675,OK,OKLAHOMA,0.07928652,44622145.49254023
2022,37,1986033.8868265415,9239.416084963495,OR,OREGON,0.07928652,157465715.4885503
2022,38,371.0208522797001,25.4670905926678,PA,PENNSYLVANIA,0.07928652,29416.95222469149
2022,39,0.0,0.0,RI,RHODE ISLAND,0.07928652,0.0
2022,40,6115.3241758298645,114.66978318545178,SC,SOUTH CAROLINA,0.07928652,484862.77257341804
2022,41,904788.7997134086,5138.7263218920025,SD,SOUTH DAKOTA,0.07928652,71737555.26425317
2022,42,17842.061874346473,324.0917192469691,TN,TENNESSEE,0.07928652,1414634.995641609
2022,43,1154362.906263632,8814.276623570211,TX,TEXAS,0.07928652,91525417.65472959
2022,44,9498.621483885558,1342.0153595080565,UT,UTAH,0.07928652,753112.642254522
2022,45,0.0,0.0,VT,VERMONT,0.07928652,0.0
2022,46,2307.549190264277,48.01165791006465,VA,VIRGINIA,0.07928652,182957.5450248724
2022,47,1592952.392425734,18102.2657594164,WA,WASHINGTON,0.07928652,126299651.7211108
2022,48,0.0,0.0,WV,WEST VIRGINIA,0.07928652,0.0
2022,49,13644.492928949769,103.76489562321768,WI,WISCONSIN,0.07928652,1081824.3615010343
2022,50,100889.57165447754,1424.0380808004284,WY,WYOMING,0.07928652,7999183.040774167
2023,0,0.0,0.0,AL,ALABAMA,0.07956128,0.0
2023,2,0.0,0.0,AZ,ARIZONA,0.07956128,0.0
2023,3,36327.67766165887,491.6493893241619,AR,ARKANSAS,0.07956128,2890276.5341889863
2023,4,1272.072247272784,58.494812914556846,CA,CALIFORNIA,0.07956128,101207.69624549919
2023,5,359866.88696144614,8328.039435359613,CO,COLORADO,0.07956128,28631470.156267967
2023,6,0.0,0.0,CT,CONNECTICUT,0.07956128,0.0
2023,7,0.0,0.0,DE,DELAWARE,0.07956128,0.0
2023,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.07956128,0.0
2023,9,0.0,0.0,FL,FLORIDA,0.07956128,0.0
2023,10,0.0,0.0,GA,GEORGIA,0.07956128,0.0
2023,12,86172.49018153694,2448.7544165996146,ID,IDAHO,0.07956128,6855993.619630511
2023,13,5524.983425841292,38.405067898338274,IL,ILLINOIS,0.07956128,439574.75333871826
2023,14,9669.57034173503,171.74115187079747,IN,INDIANA,0.07956128,769323.3934384765
2023,15,218.71050308236497,0.9999502533215076,IA,IOWA,0.07956128,17400.8875746769
2023,16,7519714.642225562,32699.802966830383,KS,KANSAS,0.07956128,598278122.1702077
2023,17,559.7172487881282,10.578109449793365,KY,KENTUCKY,0.07956128,44531.82075166193
2023,18,0.0,0.0,LA,LOUISIANA,0.07956128,0.0
2023,19,0.0,0.0,ME,MAINE,0.07956128,0.0
2023,20,764.673714436321,26.97729924969824,MD,MARYLAND,0.07956128,60838.41950290818
2023,21,0.0,0.0,MA,MASSACHUSETTS,0.07956128,0.0
2023,22,22650.70717116534,126.95481321553405,MI,MICHIGAN,0.07956128,1802119.2554430934
2023,23,537632.0221491444,2467.450881541536,MN,MINNESOTA,0.07956128,42774691.85117428
2023,24,0.0,0.0,MS,MISSISSIPPI,0.07956128,0.0
2023,25,38610.16931625438,472.1826837291678,MO,MISSOURI,0.07956128,3071874.4918179237
2023,26,3889227.877984423,28652.058014640173,MT,MONTANA,0.07956128,309431948.1841245
2023,27,961292.3808581628,4257.249290063824,NE,NEBRASKA,0.07956128,76481652.27532293
2023,28,4033.8604769182393,492.1957719716078,NV,NEVADA,0.07956128,320939.10288502555
2023,29,0.0,0.0,NH,NEW HAMPSHIRE,0.07956128,0.0
2023,30,55.70566609349749,3.9589983908877526,NJ,NEW JERSEY,0.07956128,4432.01409765126
2023,31,87589.46238510094,1650.209694442121,NM,NEW MEXICO,0.07956128,6968729.741870482
2023,32,58.93353816158358,0.4101914007498047,NY,NEW YORK,0.07956128,4688.827731064436
2023,33,3406.440902740001,70.47266198012815,NC,NORTH CAROLINA,0.07956128,271020.79846635
2023,34,5593322.385694228,20059.045549179536,ND,NORTH DAKOTA,0.07956128,445011888.4584865
2023,35,35340.35939856616,299.5262195480045,OH,OHIO,0.07956128,2811724.2294099536
2023,36,1796729.3736391272,13148.320692459229,OK,OKLAHOMA,0.07956128,142950088.78032723
2023,37,1871744.5062233384,9106.089741956775,OR,OREGON,0.07956128,148918388.74809676
2023,38,1158.113631456428,35.263601556179125,PA,PENNSYLVANIA,0.07956128,92141.00290412168
2023,39,0.0,0.0,RI,RHODE ISLAND,0.07956128,0.0
2023,40,0.0,0.0,SC,SOUTH CAROLINA,0.07956128,0.0
2023,41,1912971.3624750967,10528.00226721711,SD,SOUTH DAKOTA,0.07956128,152198450.20186266
2023,42,0.0,0.0,TN,TENNESSEE,0.07956128,0.0
2023,43,2259460.0550208944,14055.430098537588,TX,TEXAS,0.07956128,179765534.0863328
2023,44,5983.748006962509,853.2904797860607,UT,UTAH,0.07956128,476074.6506313861
2023,45,0.0,0.0,VT,VERMONT,0.07956128,0.0
2023,46,0.0,0.0,VA,VIRGINIA,0.07956128,0.0
2023,47,1757251.260596851,20646.730615410157,WA,WASHINGTON,0.07956128,139809159.574699
2023,48,20.278336911976712,0.3828799659575274,WV,WEST VIRGINIA,0.07956128,1613.3704409881145
2023,49,12570.28303943139,47.44282225675296,WI,WISCONSIN,0.07956128,1000107.8085794518
2023,50,18860.75621044763,262.17762708214013,WY,WYOMING,0.07956128,1500585.905871163
2024,0,10568.698081060636,86.19800180838514,AL,ALABAMA,0.07983604,843763.0027474802
2024,2,0.0,0.0,AZ,ARIZONA,0.07983604,0.0
2024,3,268629.1416072977,2221.978671683764,AR,ARKANSAS,0.07983604,21446286.894525886
2024,4,13167.067094245842,649.3489208908029,CA,CALIFORNIA,0.07983604,1051206.4952188947
2024,5,860039.9604409651,16606.916711474012,CO,COLORADO,0.07983604,68662184.6833633
2024,6,0.0,0.0,CT,CONNECTICUT,0.07983604,0.0
2024,7,0.0,0.0,DE,DELAWARE,0.07983604,0.0
2024,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.07983604,0.0
2024,9,671.9307182346698,3.514179628771073,FL,FLORIDA,0.07983604,53644.28769821183
2024,10,0.0,0.0,GA,GEORGIA,0.07983604,0.0
2024,12,55823.05995328877,1737.447129230375,ID,IDAHO,0.07983604,4456692.047353161
2024,13,18962.793785708356,96.247980534305,IL,ILLINOIS,0.07983604,1513914.3631875638
2024,14,27890.62197037342,215.3724317619164,IN,INDIANA,0.07983604,2226676.8112516114
2024,15,0.0,0.0,IA,IOWA,0.07983604,0.0
2024,16,14177836.21487621,51704.21432815008,KS,KANSAS,0.07983604,1131902299.1643057
2024,17,1993.566420597661,59.20233240643378,KY,KENTUCKY,0.07983604,159158.44849749166
2024,18,123128.29659000233,901.7760305162528,LA,LOUISIANA,0.07983604,9830075.611691289
2024,19,0.0,0.0,ME,MAINE,0.07983604,0.0
2024,20,0.0,0.0,MD,MARYLAND,0.07983604,0.0
2024,21,0.0,0.0,MA,MASSACHUSETTS,0.07983604,0.0
2024,22,4213.567099735497,8.080390645637372,MI,MICHIGAN,0.07983604,336394.51151716715
2024,23,606931.6573321637,3041.2613040792053,MN,MINNESOTA,0.07983604,48455020.072036915
2024,24,23783.6962264318,149.9541208983776,MS,MISSISSIPPI,0.07983604,1898796.123281258
2024,25,67408.17768194631,526.465726730702,MO,MISSOURI,0.07983604,5381601.969742972
2024,26,7938872.852120887,45273.54868070365,MT,MONTANA,0.07983604,633808170.5768372
2024,27,1822682.4124258903,6945.688344036014,NE,NEBRASKA,0.07983604,145515745.98572987
2024,28,5812.142647248917,721.4230401918255,NV,NEVADA,0.07983604,464018.45287147036
2024,29,0.0,0.0,NH,NEW HAMPSHIRE,0.07983604,0.0
2024,30,0.0,0.0,NJ,NEW JERSEY,0.07983604,0.0
2024,31,54406.486094054286,1151.3941441532916,NM,NEW MEXICO,0.07983604,4343598.400064362
2024,32,0.0,0.0,NY,NEW YORK,0.07983604,0.0
2024,33,30557.280926242,208.3965409684365,NC,NORTH CAROLINA,0.07983604,2439572.3023186936
2024,34,5211895.569620302,19389.522921551288,ND,NORTH DAKOTA,0.07983604,416097103.1720292
2024,35,39868.97365137218,307.7191889821393,OH,OHIO,0.07983604,3182980.9751898954
2024,36,10013846.543775257,40050.02895486135,OK,OKLAHOMA,0.07983604,799465853.2227031
2024,37,1727819.2873722543,8736.039754344763,OR,OREGON,0.07983604,137942249.7394228
2024,38,0.0,0.0,PA,PENNSYLVANIA,0.07983604,0.0
2024,39,0.0,0.0,RI,RHODE ISLAND,0.07983604,0.0
2024,40,40147.58662611027,194.64520582779005,SC,SOUTH CAROLINA,0.07983604,3205224.3317856044
2024,41,248354.91527035023,2286.2343299863564,SD,SOUTH DAKOTA,0.07983604,19827672.949720293
2024,42,6218.096719416736,78.20883118285417,TN,TENNESSEE,0.07983604,496428.2184152233
2024,43,7328437.161830979,40696.80492689325,TX,TEXAS,0.07983604,585073402.3894246
2024,44,4209.624695282979,599.0206407067641,UT,UTAH,0.07983604,336079.7655575997
2024,45,0.0,0.0,VT,VERMONT,0.07983604,0.0
2024,46,0.0,0.0,VA,VIRGINIA,0.07983604,0.0
2024,47,921497.58130789,9503.021336224205,WA,WASHINGTON,0.07983604,73568717.76119997
2024,48,0.0,0.0,WV,WEST VIRGINIA,0.07983604,0.0
2024,49,16939.593389113732,59.33268820884837,WI,WISCONSIN,0.07983604,1352390.0553970195
2024,50,70883.9875894639,888.8319928972442,WY,WYOMING,0.07983604,5659096.868551943
2025,0,6592.84014013038,161.8154198148931,AL,ALABAMA,0.0801108,528157.6978979568
2025,2,0.0,0.0,AZ,ARIZONA,0.0801108,0.0
2025,3,539538.1181170176,3385.049090108338,AR,ARKANSAS,0.0801108,43222830.27284876
2025,4,8879.553377867092,426.6245540471013,CA,CALIFORNIA,0.0801108,711348.1247436351
2025,5,976659.6527876824,19771.03484192284,CO,COLORADO,0.0801108,78240986.11254346
2025,6,0.0,0.0,CT,CONNECTICUT,0.0801108,0.0
2025,7,3877.288443329008,142.22596493300586,DE,DELAWARE,0.0801108,310612.67902584147
2025,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.0801108,0.0
2025,9,297.07414911659407,6.984990715529589,FL,FLORIDA,0.0801108,23798.847745049643
2025,10,103519.78604302516,996.744817693178,GA,GEORGIA,0.0801108,8293052.87573558
2025,12,306656.4389589277,8062.5495871935855,ID,IDAHO,0.0801108,24566492.65015086
2025,13,20971.32068701717,142.33444215122591,IL,ILLINOIS,0.0801108,1680029.2772934951
2025,14,3783.6228937800215,63.96416401440517,IN,INDIANA,0.0801108,303109.05691903253
2025,15,89.34675387952507,1.4075654653178489,IA,IOWA,0.0801108,7157.6399306918565
2025,16,9115174.509630974,37147.21232623997,KS,KANSAS,0.0801108,730223922.106145
2025,17,25576.65872623449,855.2957381930798,KY,KENTUCKY,0.0801108,2048966.591885626
2025,18,229564.3967787311,1113.2302558388767,LA,LOUISIANA,0.0801108,18390587.477461573
2025,19,0.0,0.0,ME,MAINE,0.0801108,0.0
2025,20,14731.770022309363,306.3726391475749,MD,MARYLAND,0.0801108,1180173.881903221
2025,21,0.0,0.0,MA,MASSACHUSETTS,0.0801108,0.0
2025,22,35513.42820349935,207.96213560525132,MI,MICHIGAN,0.0801108,2845009.144124896
2025,23,38864.66768729643,217.75019311501796,MN,MINNESOTA,0.0801108,3113479.6201634663
