Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name
2021,0,12116.07110125618,173.00020585455664,AL,ALABAMA
2021,2,4.751646041436535,18.151834744100277,AZ,ARIZONA
2021,3,33898.19569185103,533.5352932388766,AR,ARKANSAS
2021,4,4947.049018305687,205.63025005833043,CA,CALIFORNIA
2021,5,865698.4876814785,14926.272169201256,CO,COLORADO
2021,6,0.0,0.0,CT,CONNECTICUT
2021,7,11545.5219495099,151.40049950796907,DE,DELAWARE
2021,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
2021,9,899.0928223651679,8.908289240245132,FL,FLORIDA
2021,10,45784.63369553251,546.9078790157532,GA,GEORGIA
2021,12,87125.79803428054,2624.651047131036,ID,IDAHO
2021,13,128236.49836763676,1868.691859571168,IL,ILLINOIS
2021,14,110231.70008382172,1141.9810985400177,IN,INDIANA
2021,15,1068.0047399131515,5.160041100639552,IA,IOWA
2021,16,8651681.919446217,44120.3313235446,KS,KANSAS
2021,17,33126.481569391915,983.4258212151095,KY,KENTUCKY
2021,18,5950.863734819925,99.23695604816673,LA,LOUISIANA
2021,19,0.0,0.0,ME,MAINE
2021,20,29633.23876557953,380.6786517755804,MD,MARYLAND
2021,21,0.0,0.0,MA,MASSACHUSETTS
2021,22,47195.961082998445,128.7061750154208,MI,MICHIGAN
2021,23,1710156.0683440147,6419.620852838052,MN,MINNESOTA
2021,24,7540.6470347089835,84.8216121229188,MS,MISSISSIPPI
2021,25,54598.35786749641,921.8101868535647,MO,MISSOURI
2021,26,6336661.975961326,37778.398651536496,MT,MONTANA
2021,27,1333921.9820116148,7615.098524574852,NE,NEBRASKA
2021,28,9930.034848230853,1077.1908557754205,NV,NEVADA
2021,29,0.0,0.0,NH,NEW HAMPSHIRE
2021,30,2697.6890897730664,51.526717799362785,NJ,NEW JERSEY
2021,31,74297.50171244031,1251.0205379085505,NM,NEW MEXICO
2021,32,52.64190936911227,0.31114858595415207,NY,NEW YORK
2021,33,45498.853645855226,1073.8668390877624,NC,NORTH CAROLINA
2021,34,11471814.499949276,39798.99742385343,ND,NORTH DAKOTA
2021,35,261936.37870944192,2288.935551842484,OH,OHIO
2021,36,4588855.616272878,26178.186046938907,OK,OKLAHOMA
2021,37,1456198.73377166,6582.653534024311,OR,OREGON
2021,38,4044.464996008628,157.63544249262299,PA,PENNSYLVANIA
2021,39,0.0,0.0,RI,RHODE ISLAND
2021,40,16146.84688281105,647.8266713690657,SC,SOUTH CAROLINA
2021,41,2893232.0388355115,16280.605555889731,SD,SOUTH DAKOTA
2021,42,35817.385073372025,410.64925754908495,TN,TENNESSEE
2021,43,1972552.4945360923,11137.62923579842,TX,TEXAS
2021,44,16109.318552676192,1663.6498812602335,UT,UTAH
2021,45,0.0,0.0,VT,VERMONT
2021,46,14063.699352570113,290.7199028920061,VA,VIRGINIA
2021,47,1355187.8833302942,14142.711982661975,WA,WASHINGTON
2021,48,202.26354184266097,6.465521343425645,WV,WEST VIRGINIA
2021,49,40214.635708916416,193.50201624191706,WI,WISCONSIN
2021,50,141868.72196096147,1994.5780707912968,WY,WYOMING
2022,0,8202.070002928522,80.32891779547073,AL,ALABAMA
2022,2,6.129956416827799,23.417139007508172,AZ,ARIZONA
2022,3,101405.83661950672,1022.0642649833316,AR,ARKANSAS
2022,4,4570.995531587847,188.26147166243007,CA,CALIFORNIA
2022,5,579243.6076556577,13236.026270927296,CO,COLORADO
2022,6,0.0,0.0,CT,CONNECTICUT
2022,7,732.8387683366866,31.640987547636055,DE,DELAWARE
2022,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
2022,9,332.12362365190376,2.056002051758541,FL,FLORIDA
2022,10,5206.290131048849,131.76457445506765,GA,GEORGIA
2022,12,64961.884678560586,2010.380814056519,ID,IDAHO
2022,13,35387.296320173526,682.5707660409233,IL,ILLINOIS
2022,14,11323.79677519697,204.57577953023105,IN,INDIANA
2022,15,0.0,0.0,IA,IOWA
2022,16,3636376.3800098365,16011.285418140214,KS,KANSAS
2022,17,24710.41802615546,796.5555165265599,KY,KENTUCKY
2022,18,59587.56437529964,480.87943170406754,LA,LOUISIANA
2022,19,0.0,0.0,ME,MAINE
2022,20,4560.587119233207,102.67247912249312,MD,MARYLAND
2022,21,0.0,0.0,MA,MASSACHUSETTS
2022,22,61345.075627579565,164.85940094864833,MI,MICHIGAN
2022,23,775586.4216116844,2832.1137183793144,MN,MINNESOTA
2022,24,49251.12910734202,352.07656713376934,MS,MISSISSIPPI
2022,25,1993.4124469465805,45.78700474235781,MO,MISSOURI
2022,26,1853780.946434625,19558.637023541276,MT,MONTANA
2022,27,577095.3895461214,3836.3426315636234,NE,NEBRASKA
2022,28,6974.9995078198335,760.3974044698738,NV,NEVADA
2022,29,0.0,0.0,NH,NEW HAMPSHIRE
2022,30,262.84916882832727,24.009621153814713,NJ,NEW JERSEY
2022,31,18952.32332771169,600.503740737363,NM,NEW MEXICO
2022,32,0.0,0.0,NY,NEW YORK
2022,33,26483.598822759715,345.340846282498,NC,NORTH CAROLINA
2022,34,4286267.161756972,16253.872042574108,ND,NORTH DAKOTA
2022,35,58551.659200349684,708.9051444956975,OH,OHIO
2022,36,668214.5930732207,3061.7786012981355,OK,OKLAHOMA
2022,37,1411120.7261055186,6414.982022504794,OR,OREGON
2022,38,580.4860510374979,35.55421938438003,PA,PENNSYLVANIA
2022,39,0.0,0.0,RI,RHODE ISLAND
2022,40,9121.484763305736,154.25574008626256,SC,SOUTH CAROLINA
2022,41,819507.3974207169,5113.0677157072805,SD,SOUTH DAKOTA
2022,42,29993.594746842908,332.15457566265627,TN,TENNESSEE
2022,43,854919.1179998583,7166.514083206861,TX,TEXAS
2022,44,10720.350818716992,1099.4250587534368,UT,UTAH
2022,45,0.0,0.0,VT,VERMONT
2022,46,2991.5394850062503,47.034883637245514,VA,VIRGINIA
2022,47,1622539.1229562454,17146.672970700638,WA,WASHINGTON
2022,48,46.13163720413096,3.2075353942850464,WV,WEST VIRGINIA
2022,49,10816.331124354363,63.61466073690305,WI,WISCONSIN
2022,50,104554.24746656993,1737.1836911247647,WY,WYOMING
2023,0,0.0,0.0,AL,ALABAMA
2023,2,2.9531274945455603,11.281286903904975,AZ,ARIZONA
2023,3,534.6375313640532,7.391107815185593,AR,ARKANSAS
2023,4,898.8041339308447,40.27406546316887,CA,CALIFORNIA
2023,5,366143.0258527027,7258.428820321662,CO,COLORADO
2023,6,0.0,0.0,CT,CONNECTICUT
2023,7,60.329100056559824,3.8664346794704865,DE,DELAWARE
2023,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
2023,9,0.0,0.0,FL,FLORIDA
2023,10,0.0,0.0,GA,GEORGIA
2023,12,21953.81002671042,745.2737342323338,ID,IDAHO
2023,13,878.4042517384902,9.362848062717475,IL,ILLINOIS
2023,14,22543.80788109613,309.8402988900906,IN,INDIANA
2023,15,0.0,0.0,IA,IOWA
2023,16,6922809.466396971,31953.86058857602,KS,KANSAS
2023,17,1261.0843099162169,24.002351363983166,KY,KENTUCKY
2023,18,0.0,0.0,LA,LOUISIANA
2023,19,0.0,0.0,ME,MAINE
2023,20,0.0,0.0,MD,MARYLAND
2023,21,0.0,0.0,MA,MASSACHUSETTS
2023,22,749.961478532787,2.864915821426033,MI,MICHIGAN
2023,23,587281.251677965,2096.1138581516625,MN,MINNESOTA
2023,24,0.0,0.0,MS,MISSISSIPPI
2023,25,21806.290920530097,320.1346379223797,MO,MISSOURI
2023,26,3777486.7469688207,27830.163708411685,MT,MONTANA
2023,27,576916.8617571624,3442.950029256214,NE,NEBRASKA
2023,28,4077.9602675580036,444.3084979156457,NV,NEVADA
2023,29,0.0,0.0,NH,NEW HAMPSHIRE
2023,30,0.0,0.0,NJ,NEW JERSEY
2023,31,79422.34744912494,1317.9719003983305,NM,NEW MEXICO
2023,32,50.24956679547263,0.31117966392659596,NY,NEW YORK
2023,33,296.64362344342817,11.07550123798568,NC,NORTH CAROLINA
2023,34,4357018.106611578,16662.431942668445,ND,NORTH DAKOTA
2023,35,91799.36887861455,731.6237443965395,OH,OHIO
2023,36,1793016.5162718892,10593.272173517176,OK,OKLAHOMA
2023,37,1298270.0789032546,6415.252497071616,OR,OREGON
2023,38,1029.3693048010932,17.2044215462744,PA,PENNSYLVANIA
2023,39,0.0,0.0,RI,RHODE ISLAND
2023,40,0.0,0.0,SC,SOUTH CAROLINA
2023,41,1252894.9435179997,7625.233220776135,SD,SOUTH DAKOTA
2023,42,0.0,0.0,TN,TENNESSEE
2023,43,1881236.0660615976,12051.135480104609,TX,TEXAS
2023,44,4564.504989800451,471.07252733448234,UT,UTAH
2023,45,0.0,0.0,VT,VERMONT
2023,46,34.21007180917194,4.421252222906064,VA,VIRGINIA
2023,47,1557510.0921047945,17231.135084569807,WA,WASHINGTON
2023,48,0.0,0.0,WV,WEST VIRGINIA
2023,49,3590.80885237717,8.394041921633892,WI,WISCONSIN
2023,50,12529.141761982346,223.82923611695742,WY,WYOMING
2024,0,7623.877835996722,60.34775684540483,AL,ALABAMA
2024,2,4.08740904232081,15.614372960599969,AZ,ARIZONA
2024,3,98763.67846419949,740.7801398628192,AR,ARKANSAS
2024,4,12336.24549514585,550.7056125830213,CA,CALIFORNIA
2024,5,713783.5248163766,12214.231206698629,CO,COLORADO
2024,6,0.0,0.0,CT,CONNECTICUT
2024,7,0.0,0.0,DE,DELAWARE
2024,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
2024,9,293.2542158660396,1.8396493409134191,FL,FLORIDA
2024,10,310.45357878061304,2.9960594470016986,GA,GEORGIA
2024,12,16804.28248405804,584.8569791124642,ID,IDAHO
2024,13,11375.304116998987,52.47585293433375,IL,ILLINOIS
2024,14,48612.7766731802,235.34819646523158,IN,INDIANA
