Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name,Price,Financial_Loss($)
2021,0,12116.07110125618,173.00020585455664,AL,ALABAMA,0.069494,841994.245110697
2021,2,4.751646041436535,18.15183474410028,AZ,ARIZONA,0.069494,330.2108900035905
2021,3,33898.19569185103,533.5352932388766,AR,ARKANSAS,0.069494,2355721.2114094957
2021,4,4947.049018305687,205.63025005833043,CA,CALIFORNIA,0.069494,343790.2244781354
2021,5,865698.4876814785,14926.272169201256,CO,COLORADO,0.069494,60160850.702936664
2021,6,0.0,0.0,CT,CONNECTICUT,0.069494,0.0
2021,7,11545.5219495099,151.40049950796907,DE,DELAWARE,0.069494,802344.502359241
2021,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.069494,0.0
2021,9,899.0928223651679,8.908289240245132,FL,FLORIDA,0.069494,62481.55659744498
2021,10,45784.63369553251,546.9078790157532,GA,GEORGIA,0.069494,3181757.334037336
2021,12,87125.79803428054,2624.651047131036,ID,IDAHO,0.069494,6054720.2085942915
2021,13,128236.49836763676,1868.691859571168,IL,ILLINOIS,0.069494,8911667.217560548
2021,14,110231.70008382172,1141.9810985400177,IN,INDIANA,0.069494,7660441.765625106
2021,15,1068.0047399131515,5.160041100639552,IA,IOWA,0.069494,74219.92139552455
2021,16,8651681.919446217,44120.3313235446,KS,KANSAS,0.069494,601239983.3099954
2021,17,33126.481569391915,983.4258212151096,KY,KENTUCKY,0.069494,2302091.7101833215
2021,18,5950.863734819925,99.23695604816672,LA,LOUISIANA,0.069494,413549.3243875759
2021,19,0.0,0.0,ME,MAINE,0.069494,0.0
2021,20,29633.23876557953,380.6786517755804,MD,MARYLAND,0.069494,2059332.2947751838
2021,21,0.0,0.0,MA,MASSACHUSETTS,0.069494,0.0
2021,22,47195.961082998445,128.7061750154208,MI,MICHIGAN,0.069494,3279836.119501894
2021,23,1710156.0683440147,6419.620852838052,MN,MINNESOTA,0.069494,118845585.81349896
2021,24,7540.647034708983,84.8216121229188,MS,MISSISSIPPI,0.069494,524029.72503006604
2021,25,54598.35786749641,921.8101868535648,MO,MISSOURI,0.069494,3794258.2816437953
2021,26,6336661.975961326,37778.398651536496,MT,MONTANA,0.069494,440359987.3574564
2021,27,1333921.9820116148,7615.098524574852,NE,NEBRASKA,0.069494,92699574.21791516
2021,28,9930.034848230853,1077.1908557754205,NV,NEVADA,0.069494,690077.8417429548
2021,29,0.0,0.0,NH,NEW HAMPSHIRE,0.069494,0.0
2021,30,2697.6890897730664,51.52671779936279,NJ,NEW JERSEY,0.069494,187473.2056046895
2021,31,74297.50171244031,1251.0205379085503,NM,NEW MEXICO,0.069494,5163230.584004327
2021,32,52.64190936911227,0.311148585954152,NY,NEW YORK,0.069494,3658.296849697088
2021,33,45498.853645855226,1073.8668390877624,NC,NORTH CAROLINA,0.069494,3161897.335265063
2021,34,11471814.499949276,39798.99742385343,ND,NORTH DAKOTA,0.069494,797222276.859475
2021,35,261936.37870944192,2288.935551842484,OH,OHIO,0.069494,18203006.70203396
2021,36,4588855.616272878,26178.186046938907,OK,OKLAHOMA,0.069494,318897932.19726735
2021,37,1456198.73377166,6582.653534024311,OR,OREGON,0.069494,101197074.80472773
2021,38,4044.464996008628,157.635442492623,PA,PENNSYLVANIA,0.069494,281066.0504326236
2021,39,0.0,0.0,RI,RHODE ISLAND,0.069494,0.0
2021,40,16146.84688281105,647.8266713690657,SC,SOUTH CAROLINA,0.069494,1122108.9772740712
2021,41,2893232.0388355115,16280.605555889731,SD,SOUTH DAKOTA,0.069494,201062267.30683506
2021,42,35817.385073372025,410.64925754908495,TN,TENNESSEE,0.069494,2489093.3582889154
2021,43,1972552.4945360925,11137.62923579842,TX,TEXAS,0.069494,137080563.0552912
2021,44,16109.318552676192,1663.6498812602335,UT,UTAH,0.069494,1119500.9834996792
2021,45,0.0,0.0,VT,VERMONT,0.069494,0.0
2021,46,14063.699352570113,290.7199028920061,VA,VIRGINIA,0.069494,977342.7228075074
2021,47,1355187.8833302942,14142.711982661976,WA,WASHINGTON,0.069494,94177426.76415546
2021,48,202.26354184266097,6.465521343425645,WV,WEST VIRGINIA,0.069494,14056.102576813882
2021,49,40214.635708916416,193.50201624191703,WI,WISCONSIN,0.069494,2794675.8939554375
2021,50,141868.72196096147,1994.5780707912968,WY,WYOMING,0.069494,9859024.963955056
2022,0,8202.070002928522,80.32891779547073,AL,ALABAMA,0.0683717,560789.4696192279
2022,2,6.129956416827799,23.41713900750817,AZ,ARIZONA,0.0683717,419.1155411444252
2022,3,101405.83661950672,1022.0642649833316,AR,ARKANSAS,0.0683717,6933289.439597927
2022,4,4570.995531587847,188.26147166243007,CA,CALIFORNIA,0.0683717,312526.73518706474
2022,5,579243.6076556577,13236.026270927296,CO,COLORADO,0.0683717,39603870.16955032
2022,6,0.0,0.0,CT,CONNECTICUT,0.0683717,0.0
2022,7,732.8387683366866,31.64098754763605,DE,DELAWARE,0.0683717,50105.43241708543
2022,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.0683717,0.0
2022,9,332.12362365190376,2.056002051758541,FL,FLORIDA,0.0683717,22707.856759240865
2022,10,5206.290131048849,131.76457445506765,GA,GEORGIA,0.0683717,355962.90695303254
2022,12,64961.884678560586,2010.380814056519,ID,IDAHO,0.0683717,4441554.490677141
2022,13,35387.296320173526,682.5707660409233,IL,ILLINOIS,0.0683717,2419489.607814008
2022,14,11323.79677519697,204.57577953023105,IN,INDIANA,0.0683717,774227.2359747345
2022,15,0.0,0.0,IA,IOWA,0.0683717,0.0
2022,16,3636376.380009837,16011.285418140214,KS,KANSAS,0.0683717,248625234.94111857
2022,17,24710.41802615546,796.5555165265599,KY,KENTUCKY,0.0683717,1689493.2881588931
2022,18,59587.56437529964,480.87943170406754,LA,LOUISIANA,0.0683717,4074103.075198674
2022,19,0.0,0.0,ME,MAINE,0.0683717,0.0
2022,20,4560.587119233207,102.67247912249312,MD,MARYLAND,0.0683717,311815.094340077
2022,21,0.0,0.0,MA,MASSACHUSETTS,0.0683717,0.0
2022,22,61345.075627579565,164.85940094864833,MI,MICHIGAN,0.0683717,4194267.1072861813
2022,23,775586.4216116844,2832.1137183793144,MN,MINNESOTA,0.0683717,53028162.14250759
2022,24,49251.12910734202,352.07656713376934,MS,MISSISSIPPI,0.0683717,3367383.423988456
2022,25,1993.4124469465803,45.78700474235781,MO,MISSOURI,0.0683717,136292.99779889747
2022,26,1853780.946434625,19558.63702354128,MT,MONTANA,0.0683717,126746154.73534423
2022,27,577095.3895461214,3836.342631563624,NE,NEBRASKA,0.0683717,39456992.845430546
2022,28,6974.9995078198335,760.3974044698738,NV,NEVADA,0.0683717,476892.5738488053
2022,29,0.0,0.0,NH,NEW HAMPSHIRE,0.0683717,0.0
2022,30,262.84916882832727,24.009621153814717,NJ,NEW JERSEY,0.0683717,17971.444516379743
2022,31,18952.32332771169,600.503740737363,NM,NEW MEXICO,0.0683717,1295802.5648653053
2022,32,0.0,0.0,NY,NEW YORK,0.0683717,0.0
2022,33,26483.598822759715,345.340846282498,NC,NORTH CAROLINA,0.0683717,1810728.6736300802
2022,34,4286267.161756972,16253.872042574108,ND,NORTH DAKOTA,0.0683717,293059372.50349915
2022,35,58551.65920034968,708.9051444956975,OH,OHIO,0.0683717,4003276.4773485474
2022,36,668214.5930732207,3061.7786012981355,OK,OKLAHOMA,0.0683717,45686967.69322432
2022,37,1411120.7261055186,6414.982022504794,OR,OREGON,0.0683717,96480722.94906868
2022,38,580.4860510374979,35.55421938438003,PA,PENNSYLVANIA,0.0683717,39688.81813572049
2022,39,0.0,0.0,RI,RHODE ISLAND,0.0683717,0.0
2022,40,9121.484763305736,154.25574008626256,SC,SOUTH CAROLINA,0.0683717,623651.4197913108
2022,41,819507.3974207169,5113.0677157072805,SD,SOUTH DAKOTA,0.0683717,56031113.924230024
2022,42,29993.594746842908,332.15457566265627,TN,TENNESSEE,0.0683717,2050713.061952719
2022,43,854919.1179998583,7166.514083206861,TX,TEXAS,0.0683717,58452273.46015091
2022,44,10720.350818716992,1099.4250587534368,UT,UTAH,0.0683717,732968.6100720725
2022,45,0.0,0.0,VT,VERMONT,0.0683717,0.0
2022,46,2991.5394850062503,47.03488363724552,VA,VIRGINIA,0.0683717,204536.64020700182
2022,47,1622539.1229562454,17146.672970700638,WA,WASHINGTON,0.0683717,110935758.15302752
2022,48,46.13163720413096,3.2075353942850464,WV,WEST VIRGINIA,0.0683717,3154.0984594296806
2022,49,10816.331124354365,63.61466073690305,WI,WISCONSIN,0.0683717,739530.9467350192
2022,50,104554.24746656993,1737.183691124765,WY,WYOMING,0.0683717,7148551.641510079
2023,0,0.0,0.0,AL,ALABAMA,0.0672494,0.0
2023,2,2.9531274945455603,11.281286903904975,AZ,ARIZONA,0.0672494,198.5960521316922
2023,3,534.6375313640532,7.391107815185593,AR,ARKANSAS,0.0672494,35954.05320171375
2023,4,898.8041339308447,40.27406546316887,CA,CALIFORNIA,0.0672494,60444.03872436895
2023,5,366143.0258527027,7258.428820321662,CO,COLORADO,0.0672494,24622898.802778743
2023,6,0.0,0.0,CT,CONNECTICUT,0.0672494,0.0
2023,7,60.329100056559824,3.8664346794704874,DE,DELAWARE,0.0672494,4057.0957813436144
2023,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.0672494,0.0
2023,9,0.0,0.0,FL,FLORIDA,0.0672494,0.0
2023,10,0.0,0.0,GA,GEORGIA,0.0672494,0.0
2023,12,21953.81002671042,745.2737342323338,ID,IDAHO,0.0672494,1476380.5520102598
2023,13,878.4042517384902,9.362848062717475,IL,ILLINOIS,0.0672494,59072.158886862424
2023,14,22543.80788109613,309.8402988900906,IN,INDIANA,0.0672494,1516057.5537189862
2023,15,0.0,0.0,IA,IOWA,0.0672494,0.0
2023,16,6922809.466396971,31953.86058857602,KS,KANSAS,0.0672494,465554782.92951643
2023,17,1261.0843099162169,24.002351363983166,KY,KENTUCKY,0.0672494,84807.16319127963
2023,18,0.0,0.0,LA,LOUISIANA,0.0672494,0.0
2023,19,0.0,0.0,ME,MAINE,0.0672494,0.0
2023,20,0.0,0.0,MD,MARYLAND,0.0672494,0.0
2023,21,0.0,0.0,MA,MASSACHUSETTS,0.0672494,0.0
2023,22,749.961478532787,2.864915821426033,MI,MICHIGAN,0.0672494,50434.45945444281
2023,23,587281.251677965,2096.1138581516625,MN,MINNESOTA,0.0672494,39494311.806592144
2023,24,0.0,0.0,MS,MISSISSIPPI,0.0672494,0.0
2023,25,21806.290920530097,320.1346379223797,MO,MISSOURI,0.0672494,1466459.9806310965
2023,26,3777486.7469688207,27830.163708411685,MT,MONTANA,0.0672494,254033717.241605
2023,27,576916.8617571624,3442.950029256214,NE,NEBRASKA,0.0672494,38797312.80305211
2023,28,4077.960267558004,444.3084979156457,NV,NEVADA,0.0672494,274240.38121711527
2023,29,0.0,0.0,NH,NEW HAMPSHIRE,0.0672494,0.0
2023,30,0.0,0.0,NJ,NEW JERSEY,0.0672494,0.0
2023,31,79422.34744912494,1317.9719003983305,NM,NEW MEXICO,0.0672494,5341105.212545183
2023,32,50.24956679547263,0.3111796639265959,NY,NEW YORK,0.0672494,3379.253217255457
2023,33,296.64362344342817,11.07550123798568,NC,NORTH CAROLINA,0.0672494,19949.10569039648
2023,34,4357018.106611578,16662.431942668445,ND,NORTH DAKOTA,0.0672494,293006853.4587647
2023,35,91799.36887861456,731.6237443965395,OH,OHIO,0.0672494,6173452.477465502
