Unnamed: 0,Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name,Price,Financial_Loss($)
0,2021,0,159799.5198413398,1116.338706016213,AL,ALABAMA,0.0665259,10630806.877012987
1,2021,2,0.0,0.0,AZ,ARIZONA,0.0665259,0.0
2,2021,3,6830.025845608892,94.23122173681668,AR,ARKANSAS,0.0665259,454373.61640239257
3,2021,4,3797.915242859825,53.3969716128627,CA,CALIFORNIA,0.0665259,252659.72965496843
4,2021,5,317851.1433315091,3166.89265239796,CO,COLORADO,0.0665259,21145333.37615764
5,2021,6,14400.216282341298,101.06255867547314,CT,CONNECTICUT,0.0665259,957987.3483774089
6,2021,7,16252.522947032448,177.7877530525571,DE,DELAWARE,0.0665259,1081213.716321986
7,2021,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.0665259,0.0
8,2021,9,30543.342960943835,102.21678795761878,FL,FLORIDA,0.0665259,2031923.3794854535
9,2021,10,313635.8007653908,1288.323207505454,GA,GEORGIA,0.0665259,20864903.918138314
10,2021,12,9499.52511302994,349.78639048101473,ID,IDAHO,0.0665259,631964.4577169184
11,2021,13,4320890.228350115,27750.56561947849,IL,ILLINOIS,0.0665259,287451111.2421969
12,2021,14,958418.7276333407,19614.585192179955,IN,INDIANA,0.0665259,63759668.43266286
13,2021,15,23112788.38829482,57471.354741940646,IA,IOWA,0.0665259,1537599049.0408623
14,2021,16,2910743.6257325904,10733.830586745724,KS,KANSAS,0.0665259,193639839.37112376
15,2021,17,128012.37219559154,3460.9377185945195,KY,KENTUCKY,0.0665259,8516138.271446703
16,2021,18,207286.69345327516,1480.002427370783,LA,LOUISIANA,0.0665259,13789933.840003239
17,2021,19,0.0,0.0,ME,MAINE,0.0665259,0.0
18,2021,20,116278.93122330365,1108.8709695165005,MD,MARYLAND,0.0665259,7735560.550668376
19,2021,21,10310.212068555227,95.80733276740094,MA,MASSACHUSETTS,0.0665259,685896.1370514982
20,2021,22,118913.13132035984,1174.513319696785,MI,MICHIGAN,0.0665259,7910803.082905127
21,2021,23,10470352.606019588,32018.99346539528,MN,MINNESOTA,0.0665259,696549630.4327985
22,2021,24,390415.09080566,1841.8749076900003,MS,MISSISSIPPI,0.0665259,25972715.289428256
23,2021,25,1969244.3018494225,11972.878294609498,MO,MISSOURI,0.0665259,131005749.50040449
24,2021,26,0.0,0.0,MT,MONTANA,0.0665259,0.0
25,2021,27,6222811.859773363,24037.402000720096,NE,NEBRASKA,0.0665259,413978159.5020968
26,2021,28,0.0,0.0,NV,NEVADA,0.0665259,0.0
27,2021,29,18.87938561499401,4.656767150310204,NH,NEW HAMPSHIRE,0.0665259,1255.96811948453
28,2021,30,6924.590520992248,99.95070284427754,NJ,NEW JERSEY,0.0665259,460664.61654047813
29,2021,31,0.0,0.0,NM,NEW MEXICO,0.0665259,0.0
30,2021,32,199079.52006664,1499.662081223823,NY,NEW YORK,0.0665259,13243944.244001284
31,2021,33,237135.56284357427,2202.469179575009,NC,NORTH CAROLINA,0.0665259,15775656.740175337
32,2021,34,4180306.0828827447,12193.09807553629,ND,NORTH DAKOTA,0.0665259,278098624.43924916
33,2021,35,1315724.1417103773,12514.308714171668,OH,OHIO,0.0665259,87529732.67901038
34,2021,36,151010.59893926987,483.43531489558063,OK,OKLAHOMA,0.0665259,10046116.003973974
35,2021,37,2797.3037751975653,7.688779263621487,OR,OREGON,0.0665259,186093.1512184157
36,2021,38,226016.9811893158,2308.1534474173536,PA,PENNSYLVANIA,0.0665259,15035983.088902304
37,2021,39,2719.997099142794,12.513657551914498,RI,RHODE ISLAND,0.0665259,180950.2550178636
38,2021,40,70735.14556310256,671.6759367334707,SC,SOUTH CAROLINA,0.0665259,4705719.220216405
39,2021,41,14457434.980848895,34047.4303309584,SD,SOUTH DAKOTA,0.0665259,961793873.7924556
40,2021,42,104585.94791689677,1805.561594409834,TN,TENNESSEE,0.0665259,6957674.312524682
41,2021,43,381433.4584069678,1847.7733409754933,TX,TEXAS,0.0665259,25375204.1106361
42,2021,44,0.0,0.0,UT,UTAH,0.0665259,0.0
43,2021,45,766.4622505534063,29.1743492604839,VT,VERMONT,0.0665259,50989.59103409085
44,2021,46,193860.1935407724,1633.0344543921294,VA,VIRGINIA,0.0665259,12896723.84947407
45,2021,47,53304.241593878265,388.6950097500905,WA,WASHINGTON,0.0665259,3546112.645850186
46,2021,48,34615.90888248644,273.2839650221896,WV,WEST VIRGINIA,0.0665259,2302854.4927254044
47,2021,49,2329180.517362327,15557.844881835234,WI,WISCONSIN,0.0665259,154950830.1799944
48,2021,50,67211.92896585896,872.8545883410414,WY,WYOMING,0.0665259,4471334.065189836
49,2022,0,18486.52700452679,299.2608682004209,AL,ALABAMA,0.0678693,1254667.64722833
50,2022,2,0.0,0.0,AZ,ARIZONA,0.0678693,0.0
51,2022,3,57985.83348312644,279.82545585542766,AR,ARKANSAS,0.0678693,3935457.9284163527
52,2022,4,2383.303171971545,31.362246465456835,CA,CALIFORNIA,0.0678693,161753.11796948838
53,2022,5,157352.1177669297,2029.6208352085223,CO,COLORADO,0.0678693,10679378.086359082
54,2022,6,5849.577174316733,88.38008987126273,CT,CONNECTICUT,0.0678693,397006.7081168546
55,2022,7,2570.817771352861,148.1158387516288,DE,DELAWARE,0.0678693,174479.6025692787
56,2022,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.0678693,0.0
57,2022,9,17.664606438371216,0.3977233663017119,FL,FLORIDA,0.0678693,1198.8844737477473
58,2022,10,0.0,0.0,GA,GEORGIA,0.0678693,0.0
59,2022,12,6045.622146506501,227.5315549466401,ID,IDAHO,0.0678693,410312.14314789366
60,2022,13,6215329.8699170295,38415.50757418698,IL,ILLINOIS,0.0678693,421830087.5403598
61,2022,14,1679123.4953184368,17296.238332767985,IN,INDIANA,0.0678693,113960936.24081558
62,2022,15,3385290.1724423845,19734.44474211856,IA,IOWA,0.0678693,229757274.30054393
63,2022,16,1073143.1030940944,4449.796115003352,KS,KANSAS,0.0678693,72833471.20682402
64,2022,17,482535.6420207781,5082.313352244582,KY,KENTUCKY,0.0678693,32749356.24900079
65,2022,18,338277.8197795314,2316.4659354552577,LA,LOUISIANA,0.0678693,22958678.83396295
66,2022,19,152.61503124484432,7.775867780959309,ME,MAINE,0.0678693,10357.875340065711
67,2022,20,36379.25588174276,653.344437891194,MD,MARYLAND,0.0678693,2469034.6312147635
68,2022,21,5851.265888710072,81.93781014474757,MA,MASSACHUSETTS,0.0678693,397121.3199806305
