Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name,Price,Financial_Loss($)
2021,0,13112.297586044604,175.1824089039318,AL,ALABAMA,0.069494,911226.0084445837
2021,2,0.0,0.0,AZ,ARIZONA,0.069494,0.0
2021,3,38816.99673636525,623.2531652364124,AR,ARKANSAS,0.069494,2697548.371196966
2021,4,2273.531899589732,205.63025005833043,CA,CALIFORNIA,0.069494,157996.8258300888
2021,5,402981.8768995801,14173.743426123325,CO,COLORADO,0.069494,28004822.55325942
2021,6,0.0,0.0,CT,CONNECTICUT,0.069494,0.0
2021,7,11981.228367758087,151.40049950796907,DE,DELAWARE,0.069494,832623.4841889805
2021,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.069494,0.0
2021,9,893.1909859010178,8.908289240245132,FL,FLORIDA,0.069494,62071.41437420533
2021,10,43927.14928624206,530.1788500584269,GA,GEORGIA,0.069494,3052673.312498105
2021,12,87659.23424585594,2627.653970139826,ID,IDAHO,0.069494,6091790.824681513
2021,13,116078.3040111162,1773.221928064066,IL,ILLINOIS,0.069494,8066745.658948509
2021,14,129544.87055028883,1210.9603006692862,IN,INDIANA,0.069494,9002591.234021772
2021,15,1084.7165040507498,5.160041100639552,IA,IOWA,0.069494,75381.28873250281
2021,16,8401986.340320863,43608.01801675456,KS,KANSAS,0.069494,583887638.734258
2021,17,25546.197030508123,936.1593772993548,KY,KENTUCKY,0.069494,1775307.4164381316
2021,18,7029.692270051318,107.67031050856149,LA,LOUISIANA,0.069494,488521.4346149463
2021,19,0.0,0.0,ME,MAINE,0.069494,0.0
2021,20,28954.197895651,380.6786517755804,MD,MARYLAND,0.069494,2012143.0285603704
2021,21,0.0,0.0,MA,MASSACHUSETTS,0.069494,0.0
2021,22,48452.897829417736,128.7061750154208,MI,MICHIGAN,0.069494,3367185.6817575563
2021,23,1677298.439979521,6419.620852838052,MN,MINNESOTA,0.069494,116562177.78793684
2021,24,7319.410956245105,83.37209358658961,MS,MISSISSIPPI,0.069494,508655.1449932973
2021,25,54363.61528794945,915.5924395699026,MO,MISSOURI,0.069494,3777945.0808207593
2021,26,6554572.30044011,37963.88981997504,MT,MONTANA,0.069494,455503447.44678503
2021,27,1473542.4092634916,7634.275878448735,NE,NEBRASKA,0.069494,102402356.18935709
2021,28,521.6452074727758,1077.1908557754205,NV,NEVADA,0.069494,36251.212048113084
2021,29,0.0,0.0,NH,NEW HAMPSHIRE,0.069494,0.0
2021,30,3113.3219653997844,51.52671779936279,NJ,NEW JERSEY,0.069494,216357.19666349262
2021,31,45083.1615899192,1237.64710383156,NM,NEW MEXICO,0.069494,3133009.2315298445
2021,32,50.101893558120246,0.311148585954152,NY,NEW YORK,0.069494,3481.7809909280086
2021,33,51578.02140397288,1073.8668390877624,NC,NORTH CAROLINA,0.069494,3584363.0194476913
2021,34,9756278.151330717,39583.85827306604,ND,NORTH DAKOTA,0.069494,678002793.8485769
2021,35,294416.349857317,2314.928844349337,OH,OHIO,0.069494,20460169.816984385
2021,36,4261378.923785368,25502.248702295128,OK,OKLAHOMA,0.069494,296140266.92954034
2021,37,1410578.7938276343,6582.653534024311,OR,OREGON,0.069494,98026762.69825763
2021,38,4025.574656167192,157.635442492623,PA,PENNSYLVANIA,0.069494,279753.2851556829
2021,39,0.0,0.0,RI,RHODE ISLAND,0.069494,0.0
2021,40,18877.131357408714,660.2259378746132,SC,SOUTH CAROLINA,0.069494,1311847.366551761
2021,41,2876929.6369143105,16280.605555889731,SD,SOUTH DAKOTA,0.069494,199929348.1877231
2021,42,26354.66541802801,399.5252411719923,TN,TENNESSEE,0.069494,1831491.1185604385
2021,43,1988331.1291786137,11217.9637330329,TX,TEXAS,0.069494,138177083.49113858
2021,44,0.0,0.0,UT,UTAH,0.069494,0.0
2021,45,0.0,0.0,VT,VERMONT,0.069494,0.0
2021,46,13450.69385799063,290.7199028920061,VA,VIRGINIA,0.069494,934742.5189672009
2021,47,857505.6164972219,13628.048735381082,WA,WASHINGTON,0.069494,59591495.31285793
2021,48,194.4973755605824,6.465521343425645,WV,WEST VIRGINIA,0.069494,13516.400617207115
2021,49,42036.89483671392,193.50201624191703,WI,WISCONSIN,0.069494,2921311.969782597
2021,50,72347.44949194441,1908.7493324310128,WY,WYOMING,0.069494,5027713.654993186
2022,0,8661.088573395575,80.32891779547073,AL,ALABAMA,0.0683717,592173.3496136301
2022,2,0.0,0.0,AZ,ARIZONA,0.0683717,0.0
2022,3,110236.20244728046,1032.2167829352634,AR,ARKANSAS,0.0683717,7537036.5628647255
2022,4,2126.6273204932886,185.9569430764577,CA,CALIFORNIA,0.0683717,145401.125168571
2022,5,207074.7980134198,9944.727480119058,CO,COLORADO,0.0683717,14158055.96733413
2022,6,0.0,0.0,CT,CONNECTICUT,0.0683717,0.0
2022,7,837.4366939342915,36.64150538554063,DE,DELAWARE,0.0683717,57256.97040666719
2022,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.0683717,0.0
2022,9,330.7615004032988,2.056002051758541,FL,FLORIDA,0.0683717,22614.726077124218
2022,10,4752.69111267387,131.76457445506765,GA,GEORGIA,0.0683717,324949.57094840397
2022,12,65370.10068172021,2010.380814056519,ID,IDAHO,0.0683717,4469464.912780369
2022,13,30954.03872295473,640.8123382612717,IL,ILLINOIS,0.0683717,2116380.2493542437
2022,14,14716.876844788854,205.62376222454097,IN,INDIANA,0.0683717,1006217.88856885
2022,15,0.0,0.0,IA,IOWA,0.0683717,0.0
2022,16,3545383.318761249,16011.285418140214,KS,KANSAS,0.0683717,242403884.65534848
2022,17,18520.01062275723,764.6742961676956,KY,KENTUCKY,0.0683717,1266244.6102959705
2022,18,64646.86083295301,485.1230613924705,LA,LOUISIANA,0.0683717,4420015.774812413
2022,19,0.0,0.0,ME,MAINE,0.0683717,0.0
2022,20,4377.443648445256,102.67247912249312,MD,MARYLAND,0.0683717,299293.2638984045
2022,21,0.0,0.0,MA,MASSACHUSETTS,0.0683717,0.0
2022,22,62955.082599041496,164.85940094864833,MI,MICHIGAN,0.0683717,4304346.020936885
2022,23,761090.7773707395,2832.1137183793144,MN,MINNESOTA,0.0683717,52037070.30315898
2022,24,48321.8656530264,352.07656713376934,MS,MISSISSIPPI,0.0683717,3303848.1018690243
2022,25,1981.7473049705652,45.78700474235781,MO,MISSOURI,0.0683717,135495.43221125597
2022,26,1967307.7536389332,19834.74885061268,MT,MONTANA,0.0683717,134508175.53947502
2022,27,648359.9284687787,3934.903500351993,NE,NEBRASKA,0.0683717,44329470.5212888
2022,28,364.0508934900001,751.7605604088016,NV,NEVADA,0.0683717,24890.778474430237
2022,29,0.0,0.0,NH,NEW HAMPSHIRE,0.0683717,0.0
2022,30,483.777149052604,33.544427625789524,NJ,NEW JERSEY,0.0683717,33076.66610187992
2022,31,7653.094681780189,375.186730860436,NM,NEW MEXICO,0.0683717,523255.09365427046
2022,32,0.0,0.0,NY,NEW YORK,0.0683717,0.0
2022,33,28469.53273314682,353.9711644797544,NC,NORTH CAROLINA,0.0683717,1946510.3511708942
2022,34,3585562.333841064,16111.990856231278,ND,NORTH DAKOTA,0.0683717,245150992.22068104
2022,35,68907.28013262668,774.4816272994556,OH,OHIO,0.0683717,4711307.885043912
2022,36,629593.4644034178,3050.593381255034,OK,OKLAHOMA,0.0683717,43046375.470151156
2022,37,1366696.3984861758,6402.4625063652165,OR,OREGON,0.0683717,93443356.14837725
2022,38,576.2253893718996,35.55421938438003,PA,PENNSYLVANIA,0.0683717,39397.50945451871
2022,39,0.0,0.0,RI,RHODE ISLAND,0.0683717,0.0
2022,40,9767.942604211485,154.25574008626256,SC,SOUTH CAROLINA,0.0683717,667850.8413523664
2022,41,814387.4843643121,5113.0677157072805,SD,SOUTH DAKOTA,0.0683717,55681056.76471144
2022,42,22290.62216580077,332.15457566265627,TN,TENNESSEE,0.0683717,1524047.7315334806
2022,43,865083.024554946,7217.235885112932,TX,TEXAS,0.0683717,59147197.02996339
2022,44,0.0,0.0,UT,UTAH,0.0683717,0.0
2022,45,0.0,0.0,VT,VERMONT,0.0683717,0.0
2022,46,2892.362779800592,47.03488363724552,VA,VIRGINIA,0.0683717,197755.76027169212
2022,47,1022183.9038178565,16211.535604208544,WA,WASHINGTON,0.0683717,69888451.21666333
2022,48,42.27885381598241,3.2075353942850464,WV,WEST VIRGINIA,0.0683717,2890.677109450204
2022,49,11423.79766333831,67.33935543995618,WI,WISCONSIN,0.0683717,781064.4666984678
2022,50,49236.07980118063,1415.224773325695,WY,WYOMING,0.0683717,3366354.4773423816
2023,0,0.0,0.0,AL,ALABAMA,0.0672494,0.0
2023,2,0.0,0.0,AZ,ARIZONA,0.0672494,0.0
2023,3,598.3452233403032,7.391107815185593,AR,ARKANSAS,0.0672494,40238.357262501384
2023,4,382.0194880644826,37.578025764156855,CA,CALIFORNIA,0.0672494,25690.581360643613
2023,5,154080.70529763532,6219.451279200917,CO,COLORADO,0.0672494,10361834.982842797
2023,6,0.0,0.0,CT,CONNECTICUT,0.0672494,0.0
2023,7,71.45608055568293,3.8664346794704874,DE,DELAWARE,0.0672494,4805.378543721344
