Unnamed: 0,Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name,Price,Financial_Loss($)
0,2021,0,76610.21556743243,732.9011052108488,AL,ALABAMA,0.06074972,4654049.144861162
1,2021,2,0.0,0.0,AZ,ARIZONA,0.06074972,0.0
2,2021,3,3130.9292515841585,27.186088667042245,AR,ARKANSAS,0.06074972,190203.07537354718
3,2021,4,2983.8065850436983,50.44574575489448,CA,CALIFORNIA,0.06074972,181265.41457556083
4,2021,5,187472.1786801137,2235.138002590936,CO,COLORADO,0.06074972,11388882.362606877
5,2021,6,2980.296412116613,57.70072694099283,CT,CONNECTICUT,0.06074972,181052.17255308884
6,2021,7,10468.031569973353,165.24761015353462,DE,DELAWARE,0.06074972,635929.9868270416
7,2021,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.06074972,0.0
8,2021,9,24533.28822972364,74.76111643189167,FL,FLORIDA,0.06074972,1490390.3906350068
9,2021,10,244034.0020737617,1003.147522865978,GA,GEORGIA,0.06074972,14824997.296460442
10,2021,12,6461.602773340581,286.9633016846456,ID,IDAHO,0.06074972,392540.55923166376
11,2021,13,4345467.208992459,26561.649542975312,IL,ILLINOIS,0.06074972,263985916.21547338
12,2021,14,1584055.3655801008,19168.645001122102,IN,INDIANA,0.06074972,96230919.92348877
13,2021,15,25121580.660550527,56492.98788298301,IA,IOWA,0.06074972,1526128991.0858595
14,2021,16,2585391.980104018,9552.124112577443,KS,KANSAS,0.06074972,157061838.88156468
15,2021,17,129916.8493814746,4242.29583180384,KY,KENTUCKY,0.06074972,7892412.223206755
16,2021,18,110637.4483464058,1074.761075886233,LA,LOUISIANA,0.06074972,6721194.008558616
17,2021,19,0.0,0.0,ME,MAINE,0.06074972,0.0
18,2021,20,131672.8155595494,1016.46957814819,MD,MARYLAND,0.06074972,7999086.67685427
19,2021,21,8032.119383274175,83.62445263797716,MA,MASSACHUSETTS,0.06074972,487949.00354047876
20,2021,22,86740.42493248849,1089.8958157157467,MI,MICHIGAN,0.06074972,5269456.5273296945
21,2021,23,12443234.406170458,31467.38674142612,MN,MINNESOTA,0.06074972,755923006.0692216
22,2021,24,159765.85692475305,1180.9026813755304,MS,MISSISSIPPI,0.06074972,9705731.073738808
23,2021,25,1090021.1883288675,9680.285302471642,MO,MISSOURI,0.06074972,66218481.98504596
24,2021,26,0.0,0.0,MT,MONTANA,0.06074972,0.0
25,2021,27,4646165.825870832,20967.95499563696,NE,NEBRASKA,0.06074972,282253272.99522185
26,2021,28,0.0,0.0,NV,NEVADA,0.06074972,0.0
27,2021,29,16.319941545420754,0.7737410514782166,NH,NEW HAMPSHIRE,0.06074972,991.431879300678
28,2021,30,48921.50103236142,427.7652642146604,NJ,NEW JERSEY,0.06074972,2971967.4896956673
29,2021,31,0.0,0.0,NM,NEW MEXICO,0.06074972,0.0
30,2021,32,183833.26033797069,1344.2158879100748,NY,NEW YORK,0.06074972,11167819.092218824
31,2021,33,70283.2550865201,1584.4634919591128,NC,NORTH CAROLINA,0.06074972,4269688.067194672
32,2021,34,3459429.235908868,10461.250236690255,ND,NORTH DAKOTA,0.06074972,210159357.44127765
33,2021,35,848662.8884537243,9423.824846684814,OH,OHIO,0.06074972,51556032.84795499
34,2021,36,168835.94144335846,496.5258665049118,OK,OKLAHOMA,0.06074972,10256736.168620422
35,2021,37,1433.4228128069935,3.4448671249724283,OR,OREGON,0.06074972,87080.03451963727
36,2021,38,201693.55581261305,1646.839334805645,PA,PENNSYLVANIA,0.06074972,12252827.041420614
37,2021,39,1073.9048284901544,11.242659973835604,RI,RHODE ISLAND,0.06074972,65239.4176374249
38,2021,40,36519.12706551201,445.9150561581291,SC,SOUTH CAROLINA,0.06074972,2218526.743874276
39,2021,41,13911167.284591025,31476.284697485426,SD,SOUTH DAKOTA,0.06074972,845099517.412065
40,2021,42,84082.08992462407,2544.9230233317176,TN,TENNESSEE,0.06074972,5107963.419935733
41,2021,43,404774.9165596617,1885.3363431995167,TX,TEXAS,0.06074972,24589962.84402281
42,2021,44,0.0,0.0,UT,UTAH,0.06074972,0.0
43,2021,45,599.1992684904714,24.121359570136967,VT,VERMONT,0.06074972,36401.18778500096
44,2021,46,111810.2211364845,1214.0183760570376,VA,VIRGINIA,0.06074972,6792439.627179516
45,2021,47,54652.131636489736,285.43566634588814,WA,WASHINGTON,0.06074972,3320101.694319893
46,2021,48,16165.781646779316,146.15117266147513,WV,WEST VIRGINIA,0.06074972,982066.7086229824
47,2021,49,1497729.318102676,11434.946961495934,WI,WISCONSIN,0.06074972,90986636.7105285
48,2021,50,43129.73170878669,674.6106899929548,WY,WYOMING,0.06074972,2620119.124983913
49,2022,0,7617.61082441868,268.9948414227544,AL,ALABAMA,0.06091384,464017.92694090755
50,2022,2,0.0,0.0,AZ,ARIZONA,0.06091384,0.0
