,Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name
0,2021,0,123856.05020441837,857.1661716267915,AL,ALABAMA
1,2021,2,0.0,0.0,AZ,ARIZONA
2,2021,3,3629.851492800278,40.71015184152747,AR,ARKANSAS
3,2021,4,2096.9911574337502,44.16778338430558,CA,CALIFORNIA
4,2021,5,171423.61015955816,2126.1525318422136,CO,COLORADO
5,2021,6,13740.970616508916,103.45510697070466,CT,CONNECTICUT
6,2021,7,17065.694392194127,249.3444693326929,DE,DELAWARE
7,2021,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
8,2021,9,27117.7048004423,86.0628846407523,FL,FLORIDA
9,2021,10,294046.2226950789,1076.0642487930847,GA,GEORGIA
10,2021,12,7501.747514320257,313.1986379265484,ID,IDAHO
11,2021,13,3228626.9457004555,23970.67347093523,IL,ILLINOIS
12,2021,14,1144969.2964944686,19342.983611193933,IN,INDIANA
13,2021,15,19633833.740826383,55438.195988433625,IA,IOWA
14,2021,16,1838552.2085818888,7618.245961378303,KS,KANSAS
15,2021,17,101721.91846315908,3905.100543299917,KY,KENTUCKY
16,2021,18,116404.36368029237,1111.9774089910484,LA,LOUISIANA
17,2021,19,2.3355067639621963,0.6858527784079516,ME,MAINE
18,2021,20,118417.82929801158,1124.584221941957,MD,MARYLAND
19,2021,21,9784.616175378398,90.78630194914166,MA,MASSACHUSETTS
20,2021,22,167073.92187823576,1628.7586787689334,MI,MICHIGAN
21,2021,23,9500866.254827928,29294.008046817948,MN,MINNESOTA
22,2021,24,303232.5397224057,1750.578586039553,MS,MISSISSIPPI
23,2021,25,1193739.375308682,9167.73931880514,MO,MISSOURI
24,2021,26,0.0,0.0,MT,MONTANA
25,2021,27,4018175.92913853,21655.454088745297,NE,NEBRASKA
26,2021,28,0.0,0.0,NV,NEVADA
27,2021,29,42.38679171499727,4.630768429375143,NH,NEW HAMPSHIRE
28,2021,30,38047.219163218346,372.3673969950669,NJ,NEW JERSEY
29,2021,31,0.0,0.0,NM,NEW MEXICO
30,2021,32,229797.2935895504,1459.924682485146,NY,NEW YORK
