,Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name
0,2021,0,239757.52216870603,1386.31990328655,AL,ALABAMA
1,2021,2,0.0,0.0,AZ,ARIZONA
2,2021,3,227925.4030573692,5214.495557284655,AR,ARKANSAS
3,2021,4,0.0,0.0,CA,CALIFORNIA
4,2021,5,75497.79129105454,1508.5178057487544,CO,COLORADO
5,2021,6,0.0,0.0,CT,CONNECTICUT
6,2021,7,33636.11987940891,189.2520604548768,DE,DELAWARE
7,2021,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
8,2021,9,11229.18285520734,72.92701339475525,FL,FLORIDA
9,2021,10,89052.62097661293,1123.9522573826716,GA,GEORGIA
10,2021,12,0.0,0.0,ID,IDAHO
11,2021,13,1597004.725316083,18761.964421245943,IL,ILLINOIS
12,2021,14,805759.1666966437,6157.420159113053,IN,INDIANA
13,2021,15,7222418.364447689,47326.67263248169,IA,IOWA
14,2021,16,563381.4885300109,6842.368056165826,KS,KANSAS
15,2021,17,374165.82028914994,2352.7176579786505,KY,KENTUCKY
16,2021,18,253149.92209343318,4336.107112315784,LA,LOUISIANA
17,2021,19,0.0,0.0,ME,MAINE
18,2021,20,217249.85474040624,924.0802815131448,MD,MARYLAND
19,2021,21,0.0,0.0,MA,MASSACHUSETTS
20,2021,22,50470.2020507957,1334.63975594372,MI,MICHIGAN
21,2021,23,4503105.912254071,33400.55573965738,MN,MINNESOTA
22,2021,24,569386.6833747575,6766.363422600561,MS,MISSISSIPPI
23,2021,25,1849649.4730780192,14451.812713801355,MO,MISSOURI
24,2021,26,452051.0976900922,11379.177961698577,MT,MONTANA
25,2021,27,1627735.7778713335,17950.547145880428,NE,NEBRASKA
26,2021,28,0.0,0.0,NV,NEVADA
27,2021,29,0.0,0.0,NH,NEW HAMPSHIRE
28,2021,30,140274.67487865523,419.475781544496,NJ,NEW JERSEY
29,2021,31,0.0,0.0,NM,NEW MEXICO
30,2021,32,232.7863492369459,4.563451296299069,NY,NEW YORK
31,2021,33,125331.92671261588,3141.64500918276,NC,NORTH CAROLINA
32,2021,34,764518.2367029696,9909.425038129542,ND,NORTH DAKOTA
33,2021,35,1652473.3572996669,11037.463064472882,OH,OHIO
34,2021,36,27152.407791134,709.2519845013807,OK,OKLAHOMA
35,2021,37,0.0,0.0,OR,OREGON
36,2021,38,145873.888508359,583.4883295646929,PA,PENNSYLVANIA
37,2021,39,0.0,0.0,RI,RHODE ISLAND
38,2021,40,28764.40254029013,1146.8021647269552,SC,SOUTH CAROLINA
39,2021,41,2782468.839670402,26593.112092121617,SD,SOUTH DAKOTA
40,2021,42,424641.7690086407,3176.1217677839213,TN,TENNESSEE
41,2021,43,2080.2367270377495,181.36925508064812,TX,TEXAS
42,2021,44,0.0,0.0,UT,UTAH
43,2021,45,0.0,0.0,VT,VERMONT
44,2021,46,75079.19505909024,625.6289319178504,VA,VIRGINIA
45,2021,47,0.0,0.0,WA,WASHINGTON
46,2021,48,12106.808463464751,50.881706259916726,WV,WEST VIRGINIA
47,2021,49,360507.15870051685,4734.637991691545,WI,WISCONSIN
48,2021,50,308932.9849731118,13238.85242406193,WY,WYOMING
49,2022,0,5190.649518352749,238.83417325479084,AL,ALABAMA
50,2022,2,0.0,0.0,AZ,ARIZONA
51,2022,3,135304.2300265103,3371.8241452033244,AR,ARKANSAS
52,2022,4,0.0,0.0,CA,CALIFORNIA
53,2022,5,44421.37136707125,949.3569686796332,CO,COLORADO
54,2022,6,0.0,0.0,CT,CONNECTICUT
55,2022,7,0.0,0.0,DE,DELAWARE
56,2022,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
57,2022,9,0.0,0.0,FL,FLORIDA
58,2022,10,0.0,0.0,GA,GEORGIA
59,2022,12,0.0,0.0,ID,IDAHO
60,2022,13,7537063.66872678,37097.82742118119,IL,ILLINOIS
61,2022,14,7237662.59919863,22309.62432731606,IN,INDIANA
62,2022,15,1069671.5588676494,9041.327196427656,IA,IOWA
63,2022,16,17582.811428847355,271.1741234747872,KS,KANSAS
64,2022,17,1357230.695226201,6619.547753165802,KY,KENTUCKY
65,2022,18,30221.31633034263,871.4694739837383,LA,LOUISIANA
66,2022,19,0.0,0.0,ME,MAINE
67,2022,20,2820.999972323484,57.098197387632126,MD,MARYLAND
68,2022,21,0.0,0.0,MA,MASSACHUSETTS
69,2022,22,337036.4449362468,1629.8971898865516,MI,MICHIGAN
70,2022,23,1764837.3918337794,16001.022074642096,MN,MINNESOTA
71,2022,24,178735.77377743993,4377.938544778817,MS,MISSISSIPPI
72,2022,25,918198.959826058,6490.676710032862,MO,MISSOURI
73,2022,26,391994.3153185295,8947.507607541907,MT,MONTANA
74,2022,27,15248.361836084916,478.5607658974632,NE,NEBRASKA
75,2022,28,0.0,0.0,NV,NEVADA
76,2022,29,0.0,0.0,NH,NEW HAMPSHIRE
77,2022,30,9674.32047613415,90.06917878895464,NJ,NEW JERSEY
78,2022,31,0.0,0.0,NM,NEW MEXICO
79,2022,32,3565.733467998767,30.809395064648157,NY,NEW YORK
80,2022,33,5693.225343296116,391.9902877868982,NC,NORTH CAROLINA
81,2022,34,475254.1522852438,6440.766782685701,ND,NORTH DAKOTA
82,2022,35,5494428.702422306,17664.847561703282,OH,OHIO
83,2022,36,6617.613191774325,136.3369183310105,OK,OKLAHOMA
84,2022,37,0.0,0.0,OR,OREGON
85,2022,38,111181.21576913724,621.7676585530799,PA,PENNSYLVANIA
86,2022,39,0.0,0.0,RI,RHODE ISLAND
87,2022,40,0.0,0.0,SC,SOUTH CAROLINA
88,2022,41,1060087.158668593,15230.072456006816,SD,SOUTH DAKOTA
89,2022,42,1117644.5768513712,5193.431711585919,TN,TENNESSEE
