Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name
1981,0,80763.66828537644,763.6608458761502,AL,ALABAMA
1981,2,0.0,0.0,AZ,ARIZONA
1981,3,15018.800687162173,439.9733862738988,AR,ARKANSAS
1981,4,0.0,0.0,CA,CALIFORNIA
1981,5,34.33698098209908,7.531259071847903,CO,COLORADO
1981,6,2668.715912769177,24.27580812582769,CT,CONNECTICUT
1981,7,79371.87611501118,464.1324635533954,DE,DELAWARE
1981,8,127.01197345872193,0.768275299625244,DC,DISTRICT OF COLUMBIA
1981,9,5328.299431315596,77.81781585460948,FL,FLORIDA
1981,10,30077.200092004343,727.4096662834722,GA,GEORGIA
1981,12,0.0,0.0,ID,IDAHO
1981,13,1351586.8741908474,17436.20149021937,IL,ILLINOIS
1981,14,90890.03648089305,1877.7939662264243,IN,INDIANA
1981,15,1876213.1250399856,34252.09227743471,IA,IOWA
1981,16,170724.4290359243,4516.307318428361,KS,KANSAS
1981,17,99747.96811644376,854.7819053431678,KY,KENTUCKY
1981,18,237251.57987771972,3177.8119076177504,LA,LOUISIANA
1981,19,67.5573122925825,5.424856146803229,ME,MAINE
1981,20,290532.6889473816,1693.719677271837,MD,MARYLAND
1981,21,11482.9975734302,132.4107523717887,MA,MASSACHUSETTS
1981,22,43825.18650510839,1735.294879514021,MI,MICHIGAN
1981,23,1503112.130077022,31277.44104745167,MN,MINNESOTA
1981,24,239819.4157566765,2501.022109482348,MS,MISSISSIPPI
1981,25,871170.4168134711,9639.994003180314,MO,MISSOURI
1981,26,0.0,0.0,MT,MONTANA
1981,27,197547.67659520824,11063.496678441776,NE,NEBRASKA
1981,28,0.0,0.0,NV,NEVADA
1981,29,1296.2394150406744,36.48839079650829,NH,NEW HAMPSHIRE
1981,30,33011.8537561174,258.31324564804544,NJ,NEW JERSEY
1981,31,0.0,0.0,NM,NEW MEXICO
1981,32,41070.11119183624,894.9816402333425,NY,NEW YORK
1981,33,41400.746539257045,1889.329822327783,NC,NORTH CAROLINA
1981,34,104302.63048692326,7949.188605034434,ND,NORTH DAKOTA
1981,35,266044.0092566902,3321.9119445615797,OH,OHIO
1981,36,2651.760111197032,163.40555780607758,OK,OKLAHOMA
