,Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name
0,2021,0,296096.487280216,868.2806706982141,AL,ALABAMA
1,2021,2,236.69196459134272,12.258210821979034,AZ,ARIZONA
2,2021,3,1133.4254224384686,12.877931838755313,AR,ARKANSAS
3,2021,4,870.9509166928007,11.085993996161784,CA,CALIFORNIA
4,2021,5,13758.335101523324,192.44537038702677,CO,COLORADO
5,2021,6,19035.82783461837,107.1980494380485,CT,CONNECTICUT
6,2021,7,650.2923908147304,10.668347603065492,DE,DELAWARE
7,2021,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
8,2021,9,241403.19879746326,660.2802499396878,FL,FLORIDA
9,2021,10,597050.0021078726,1670.0165953126368,GA,GEORGIA
10,2021,12,914.693713377127,25.047570432381196,ID,IDAHO
11,2021,13,3631362.308602332,22575.508806101523,IL,ILLINOIS
12,2021,14,1263145.825507375,16534.218523425945,IN,INDIANA
13,2021,15,19546753.25413397,54353.77240964901,IA,IOWA
14,2021,16,197445.32217378856,1171.4478475247424,KS,KANSAS
15,2021,17,335160.4294241517,3365.28093439202,KY,KENTUCKY
16,2021,18,150469.7364776147,1118.0368175615156,LA,LOUISIANA
17,2021,19,5935.992073729694,88.13497617771874,ME,MAINE
18,2021,20,82080.6317682324,1040.4598434914835,MD,MARYLAND
19,2021,21,19676.105896426365,144.8377866194368,MA,MASSACHUSETTS
20,2021,22,578877.489080174,3678.797835003063,MI,MICHIGAN
21,2021,23,11236143.25637666,28520.91504671503,MN,MINNESOTA
22,2021,24,320963.98689894547,1512.7935036305892,MS,MISSISSIPPI
23,2021,25,935503.4113562002,3948.112122732022,MO,MISSOURI
24,2021,26,7268.877054758738,29.911768501910664,MT,MONTANA
25,2021,27,2541270.9504257063,12089.9874686926,NE,NEBRASKA
26,2021,28,0.0,0.0,NV,NEVADA
27,2021,29,508.501932915894,13.454837952338794,NH,NEW HAMPSHIRE
28,2021,30,12674.403133773698,163.74356942220436,NJ,NEW JERSEY
29,2021,31,2195.5744873294498,50.27012945286902,NM,NEW MEXICO
30,2021,32,130274.07442316187,1097.166710455579,NY,NEW YORK
31,2021,33,166138.76630107377,1626.9423581344608,NC,NORTH CAROLINA
32,2021,34,1028389.8695140744,3829.508338480852,ND,NORTH DAKOTA
33,2021,35,543747.4614021354,6296.157466286834,OH,OHIO
34,2021,36,36229.30520491603,158.7865448947476,OK,OKLAHOMA
35,2021,37,5844.86883621171,15.403434541318546,OR,OREGON
36,2021,38,102672.36165565952,1125.700202187405,PA,PENNSYLVANIA
37,2021,39,4786.118235103255,29.147336928011327,RI,RHODE ISLAND
38,2021,40,63253.98224563278,407.22332872523737,SC,SOUTH CAROLINA
39,2021,41,6022932.6375326,17778.49069454306,SD,SOUTH DAKOTA
