,Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name
0,2021,0,79855.42812780761,454.0852842136645,AL,ALABAMA
1,2021,2,0.0,0.0,AZ,ARIZONA
2,2021,3,1649.6389177699557,26.296282860543656,AR,ARKANSAS
3,2021,4,1762.7035815314243,29.20824730829891,CA,CALIFORNIA
4,2021,5,160802.2098802347,1666.820013214681,CO,COLORADO
5,2021,6,12623.169801798227,101.12262260269462,CT,CONNECTICUT
6,2021,7,11144.45527314592,150.38544654846842,DE,DELAWARE
7,2021,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
8,2021,9,15633.129364738877,52.7344875350014,FL,FLORIDA
9,2021,10,202383.34770461795,827.2224045875739,GA,GEORGIA
10,2021,12,5536.47308148799,261.56697923292523,ID,IDAHO
11,2021,13,1945210.604088465,18096.9577005117,IL,ILLINOIS
12,2021,14,1023228.3913664035,17221.179318137725,IN,INDIANA
13,2021,15,17199764.014413703,54260.33794548529,IA,IOWA
14,2021,16,693195.3574133432,3025.7279685218155,KS,KANSAS
15,2021,17,15736.311082668708,788.3975922707031,KY,KENTUCKY
16,2021,18,70031.37568773016,865.5663104883108,LA,LOUISIANA
17,2021,19,28.3368106227606,2.98280660977775,ME,MAINE
18,2021,20,83562.96174647323,772.7760207987701,MD,MARYLAND
19,2021,21,8803.715566689974,81.87996977674439,MA,MASSACHUSETTS
20,2021,22,121955.14172916344,1209.8630339845688,MI,MICHIGAN
21,2021,23,8934063.131471176,28098.535908428486,MN,MINNESOTA
22,2021,24,138020.4454230487,926.8929580758148,MS,MISSISSIPPI
23,2021,25,830949.7772215456,4922.389753386086,MO,MISSOURI
24,2021,26,0.0,0.0,MT,MONTANA
25,2021,27,3059775.7452473864,17039.358218105208,NE,NEBRASKA
26,2021,28,0.0,0.0,NV,NEVADA
27,2021,29,82.3579701287795,4.042763151890039,NH,NEW HAMPSHIRE
28,2021,30,19938.61152727996,201.9970787493341,NJ,NEW JERSEY
29,2021,31,0.0,0.0,NM,NEW MEXICO
30,2021,32,72676.86917003035,538.9209010048153,NY,NEW YORK
