Unnamed: 0,Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name,Price,Financial_Loss($)
0,2021,0,115787.80704021512,750.8085725020203,AL,ALABAMA,0.0665259,7702888.072376647
1,2021,2,0.0,0.0,AZ,ARIZONA,0.0665259,0.0
2,2021,3,2282.9644797176884,26.040773145059976,AR,ARKANSAS,0.0665259,151876.26668125094
3,2021,4,1950.834385360503,31.874221892259968,CA,CALIFORNIA,0.0665259,129781.01323705427
4,2021,5,229642.47248978404,2320.357104372045,CO,COLORADO,0.0665259,15277172.160608124
5,2021,6,14437.525329318816,98.50657894072212,CT,CONNECTICUT,0.0665259,960469.3663057305
6,2021,7,4121.82112201822,50.16470470481431,DE,DELAWARE,0.0665259,274207.8597812719
7,2021,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.0665259,0.0
8,2021,9,15976.345750192206,54.17842175811722,FL,FLORIDA,0.0665259,1062840.7797427117
9,2021,10,253884.47611170053,1029.11151437875,GA,GEORGIA,0.0665259,16889893.26935938
10,2021,12,6411.831564639539,290.25860718499894,ID,IDAHO,0.0665259,426552.86548605346
11,2021,13,3822006.1987299193,24576.37472610789,IL,ILLINOIS,0.0665259,254262402.17608675
12,2021,14,1161856.3792724167,19428.398102511776,IN,INDIANA,0.0665259,77293541.30183886
13,2021,15,18896620.9083964,56924.64978450895,IA,IOWA,0.0665259,1257114712.889888
14,2021,16,1865457.4118320968,7137.788574229512,KS,KANSAS,0.0665259,124101233.23380089
15,2021,17,37005.30782902763,1490.5458948732976,KY,KENTUCKY,0.0665259,2461811.4081031093
16,2021,18,139127.36118090304,1097.9802655788749,LA,LOUISIANA,0.0665259,9255572.917184638
17,2021,19,9.577249558466027,2.174131620950211,ME,MAINE,0.0665259,637.1351464015551
18,2021,20,81883.73275677477,849.9245455960039,MD,MARYLAND,0.0665259,5447389.017003923
19,2021,21,9808.329029649947,87.9846448602436,MA,MASSACHUSETTS,0.0665259,652507.9161935893
20,2021,22,79819.46090100904,920.4842845763088,MI,MICHIGAN,0.0665259,5310061.473954437
21,2021,23,10239948.267411856,29956.069064218027,MN,MINNESOTA,0.0665259,681221774.4430144
22,2021,24,235089.10973142184,1172.3094603923537,MS,MISSISSIPPI,0.0665259,15639514.605081595
23,2021,25,1509332.6275184115,7656.647417890026,MO,MISSOURI,0.0665259,100409711.44502708
24,2021,26,0.0,0.0,MT,MONTANA,0.0665259,0.0
25,2021,27,4686872.810132304,19609.31430943429,NE,NEBRASKA,0.0665259,311798431.8795807
26,2021,28,0.0,0.0,NV,NEVADA,0.0665259,0.0
27,2021,29,72.19658109205443,4.953772591828153,NH,NEW HAMPSHIRE,0.0665259,4802.9425340719035
28,2021,30,338.53208684481973,5.1803115028710005,NJ,NEW JERSEY,0.0665259,22521.151756229792
29,2021,31,0.0,0.0,NM,NEW MEXICO,0.0665259,0.0
30,2021,32,97577.4308692517,764.4264643823583,NY,NEW YORK,0.0665259,6491426.408264752
31,2021,33,160013.4387566541,1444.7754890603524,NC,NORTH CAROLINA,0.0665259,10645038.025381293
32,2021,34,3873116.475840226,11909.952740643632,ND,NORTH DAKOTA,0.0665259,257662559.36009926
33,2021,35,1149999.9791758424,10697.96555116883,OH,OHIO,0.0665259,76504783.61465417
34,2021,36,105462.3831414643,395.3953670568846,OK,OKLAHOMA,0.0665259,7015979.95463074
35,2021,37,2798.6374054039625,7.688779263621487,OR,OREGON,0.0665259,186181.87216816345
36,2021,38,93600.0742995292,778.4281809065048,PA,PENNSYLVANIA,0.0665259,6226829.182843049
37,2021,39,2936.687104250393,12.513657551914498,RI,RHODE ISLAND,0.0665259,195365.75262865121
38,2021,40,51060.41308461915,559.3979661369497,SC,SOUTH CAROLINA,0.0665259,3396839.934826065
39,2021,41,12467695.830235977,33763.670580458835,SD,SOUTH DAKOTA,0.0665259,829424686.0326955
40,2021,42,50663.33442842009,809.9589839056059,TN,TENNESSEE,0.0665259,3370423.919851632
41,2021,43,285850.89062962186,1537.3806873139556,TX,TEXAS,0.0665259,19016487.764937162
42,2021,44,0.0,0.0,UT,UTAH,0.0665259,0.0
43,2021,45,718.277445856864,22.33156506199343,VT,VERMONT,0.0665259,47784.05353532915
44,2021,46,128445.86027792274,1173.4814952337074,VA,VIRGINIA,0.0665259,8544976.45626306
45,2021,47,46816.873387943575,358.37031411119096,WA,WASHINGTON,0.0665259,3114534.6373189953
46,2021,48,26715.446802441205,194.4106232529276,WV,WEST VIRGINIA,0.0665259,1777269.1424345234
47,2021,49,1561617.607122834,11720.042128073434,WI,WISCONSIN,0.0665259,103888016.76969294
48,2021,50,50666.52682985816,717.1209282084233,WY,WYOMING,0.0665259,3370636.2972304607
49,2022,0,5127.779362953567,81.27813567514102,AL,ALABAMA,0.0678693,348018.7959181045
50,2022,2,0.0,0.0,AZ,ARIZONA,0.0678693,0.0
51,2022,3,32749.39207369132,183.61093923126225,AR,ARKANSAS,0.0678693,2222678.315466978
52,2022,4,1633.8144449606284,26.40625964784,CA,CALIFORNIA,0.0678693,110885.84270936636
53,2022,5,129246.30119830163,1699.6022616193698,CO,COLORADO,0.0678693,8771855.989917891
54,2022,6,0.0,0.0,CT,CONNECTICUT,0.0678693,0.0
55,2022,7,0.0,0.0,DE,DELAWARE,0.0678693,0.0
56,2022,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.0678693,0.0
57,2022,9,0.0,0.0,FL,FLORIDA,0.0678693,0.0
58,2022,10,0.0,0.0,GA,GEORGIA,0.0678693,0.0
59,2022,12,2824.6130073437566,124.40797239336864,ID,IDAHO,0.0678693,191704.5075793156
60,2022,13,4724817.451292272,30408.30683191511,IL,ILLINOIS,0.0678693,320670053.0469905
61,2022,14,1526254.7361398565,13166.490929565194,IN,INDIANA,0.0678693,103585840.56349675
62,2022,15,813918.7099611249,5456.240993692945,IA,IOWA,0.0678693,55240093.10196457
63,2022,16,722177.8274824783,2885.59289903469,KS,KANSAS,0.0678693,49013703.626756564
64,2022,17,384370.0643051356,3554.4692275614125,KY,KENTUCKY,0.0678693,26086927.205344535
65,2022,18,156699.91699620662,1308.5723591356275,LA,LOUISIANA,0.0678693,10635113.676590644
66,2022,19,362.1731934378884,15.136116702907476,ME,MAINE,0.0678693,24580.441117394075
67,2022,20,407.9125043314879,4.103420680017196,MD,MARYLAND,0.0678693,27684.73613022505
68,2022,21,1245.325400353746,12.63794865615476,MA,MASSACHUSETTS,0.0678693,84519.36319422848
69,2022,22,370086.1215708849,2160.019344268239,MI,MICHIGAN,0.0678693,25117486.010730855
70,2022,23,2251075.97732916,9020.916469197164,MN,MINNESOTA,0.0678693,152778950.82814595
71,2022,24,63902.14084657197,605.3015663474716,MS,MISSISSIPPI,0.0678693,4336993.567758247
72,2022,25,343975.38825164,2103.6369450089937,MO,MISSOURI,0.0678693,23345368.81786703
73,2022,26,0.0,0.0,MT,MONTANA,0.0678693,0.0
74,2022,27,175125.7851280215,1543.0221911428146,NE,NEBRASKA,0.0678693,11885664.44858923
75,2022,28,0.0,0.0,NV,NEVADA,0.0678693,0.0
76,2022,29,256.7899703661167,8.447194144282875,NH,NEW HAMPSHIRE,0.0678693,17428.15553576908
77,2022,30,1587.4227781527454,12.935818752572136,NJ,NEW JERSEY,0.0678693,107737.27275728212
78,2022,31,14.310875972944334,0.7087624371934417,NM,NEW MEXICO,0.0678693,971.2691346705508
79,2022,32,49003.25744234558,430.4222565272864,NY,NEW YORK,0.0678693,3325816.780331785
80,2022,33,2457.462592036199,106.53741591324494,NC,NORTH CAROLINA,0.0678693,166786.2658976824
81,2022,34,1241691.617528853,4809.143075985763,ND,NORTH DAKOTA,0.0678693,84272740.89755097
82,2022,35,1177848.3889805132,10955.684868382285,OH,OHIO,0.0678693,79939745.66623513
83,2022,36,62462.98090168132,306.72313775568773,OK,OKLAHOMA,0.0678693,4239318.78971048
84,2022,37,4264.963217573434,10.855354112881871,OR,OREGON,0.0678693,289460.06810245663
85,2022,38,58670.544161310485,679.2455971195209,PA,PENNSYLVANIA,0.0678693,3981928.7628472294
86,2022,39,0.0,0.0,RI,RHODE ISLAND,0.0678693,0.0
87,2022,40,0.0,0.0,SC,SOUTH CAROLINA,0.0678693,0.0
88,2022,41,2216696.097636694,9087.589699352076,SD,SOUTH DAKOTA,0.0678693,150445612.45933405
89,2022,42,198132.2888008672,1289.4808433359651,TN,TENNESSEE,0.0678693,13447099.748312695
90,2022,43,318559.3553281281,1736.0593215763784,TX,TEXAS,0.0678693,21620400.45457132
91,2022,44,0.0,0.0,UT,UTAH,0.0678693,0.0
92,2022,45,1219.191364641796,21.331193698907228,VT,VERMONT,0.0678693,82745.66448428345
93,2022,46,2519.458961868312,19.13540366056785,VA,VIRGINIA,0.0678693,170993.91612072903
94,2022,47,63402.22791617976,404.2374930066935,WA,WASHINGTON,0.0678693,4303064.827111579
95,2022,48,718.0944924477458,9.8146971933403,WV,WEST VIRGINIA,0.0678693,48736.57053628378
96,2022,49,100119.33421961025,1003.2817700565672,WI,WISCONSIN,0.0678693,6795029.129950993
97,2022,50,17696.56115895567,260.0580798323115,WY,WYOMING,0.0678693,1201053.2182655097
98,2023,0,0.0,0.0,AL,ALABAMA,0.0692127,0.0
99,2023,2,0.0,0.0,AZ,ARIZONA,0.0692127,0.0
100,2023,3,1727.5386571868546,16.533309430735606,AR,ARKANSAS,0.0692127,119567.61481827662
101,2023,4,3147.1412643385056,50.865157687204,CA,CALIFORNIA,0.0692127,217822.1441862817
102,2023,5,156118.09568362916,1559.2411410421105,CO,COLORADO,0.0692127,10805354.92112232
103,2023,6,9704.304431884346,57.2763710635071,CT,CONNECTICUT,0.0692127,671661.1113526818
104,2023,7,195.3878826371468,1.5433070517353018,DE,DELAWARE,0.0692127,13523.32290460005
105,2023,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.0692127,0.0
106,2023,9,0.0,0.0,FL,FLORIDA,0.0692127,0.0
107,2023,10,5511.535697718717,22.76437032662531,GA,GEORGIA,0.0692127,381468.2667854962
108,2023,12,1361.3665907195889,59.2493281774664,ID,IDAHO,0.0692127,94223.85743349769
109,2023,13,2410058.340561353,18012.576945149045,IL,ILLINOIS,0.0692127,166806644.90777078
110,2023,14,2309525.5196643346,15827.167474450773,IN,INDIANA,0.0692127,159848496.9348717
111,2023,15,535441.2676323648,4878.500103791934,IA,IOWA,0.0692127,37059335.82425857
112,2023,16,1217566.3895522512,5356.830247997631,KS,KANSAS,0.0692127,84271057.2501631
113,2023,17,2223.2349106438687,24.72919240243592,KY,KENTUCKY,0.0692127,153876.09089992088
114,2023,18,13.960182097607158,0.0336902565909236,LA,LOUISIANA,0.0692127,966.221895467055
115,2023,19,61.05844166790558,0.916332019291856,ME,MAINE,0.0692127,4226.019605628249
116,2023,20,49508.11207542937,299.8316607117466,MD,MARYLAND,0.0692127,3426590.108643071
117,2023,21,5017.981069064654,24.259845200648776,MA,MASSACHUSETTS,0.0692127,347308.01833885117
118,2023,22,219547.48205128376,1535.8427090013513,MI,MICHIGAN,0.0692127,15195474.010970887
119,2023,23,1856920.4798327773,9391.509230400854,MN,MINNESOTA,0.0692127,128522480.09452207
120,2023,24,0.0,0.0,MS,MISSISSIPPI,0.0692127,0.0
121,2023,25,314658.8420767826,3180.5254734652394,MO,MISSOURI,0.0692127,21778388.03900773
122,2023,26,0.0,0.0,MT,MONTANA,0.0692127,0.0
123,2023,27,504426.7956362306,2993.9085418244504,NE,NEBRASKA,0.0692127,34912740.47833174
124,2023,28,0.0,0.0,NV,NEVADA,0.0692127,0.0
125,2023,29,15.420653789795988,0.4668162199906341,NH,NEW HAMPSHIRE,0.0692127,1067.3050845570128
126,2023,30,10421.074526273876,61.82395969695373,NJ,NEW JERSEY,0.0692127,721270.704864636
127,2023,31,0.0,0.0,NM,NEW MEXICO,0.0692127,0.0
128,2023,32,41577.55096711744,265.4736242407451,NY,NEW YORK,0.0692127,2877694.561821809
129,2023,33,15368.150866429114,235.59900450279835,NC,NORTH CAROLINA,0.0692127,1063671.2154728984
130,2023,34,1738764.1669851283,6189.8282149634415,ND,NORTH DAKOTA,0.0692127,120344562.6602916
131,2023,35,1208580.9727059875,11146.02577232304,OH,OHIO,0.0692127,83649152.2896077
132,2023,36,116695.09819573464,439.7984325285663,OK,OKLAHOMA,0.0692127,8076782.822891923
133,2023,37,5205.433459056223,13.332648254667951,OR,OREGON,0.0692127,360282.10437162063
134,2023,38,31966.711025477573,283.38723483407483,PA,PENNSYLVANIA,0.0692127,2212502.380193072
135,2023,39,1508.709762140268,9.223554309711355,RI,RHODE ISLAND,0.0692127,104421.87615408572
136,2023,40,131.98741491201775,3.441332772050236,SC,SOUTH CAROLINA,0.0692127,9135.205352081011
137,2023,41,3867183.178372278,15511.622995527216,SD,SOUTH DAKOTA,0.0692127,267658189.16972697
138,2023,42,795.7363913453676,4.839202085410255,TN,TENNESSEE,0.0692127,55075.06413326952
139,2023,43,305074.30529174936,1576.1787293979437,TX,TEXAS,0.0692127,21115016.369866263
140,2023,44,0.0,0.0,UT,UTAH,0.0692127,0.0
141,2023,45,0.0,0.0,VT,VERMONT,0.0692127,0.0
142,2023,46,13051.945990108505,82.02877936704044,VA,VIRGINIA,0.0692127,903360.4222295829
143,2023,47,49886.33432320845,372.87588253911525,WA,WASHINGTON,0.0692127,3452767.8916119295
144,2023,48,396.06352002481947,5.705542741534759,WV,WEST VIRGINIA,0.0692127,27412.625592421824
145,2023,49,594730.4659588989,2663.735382738807,WI,WISCONSIN,0.0692127,41162901.32127348
146,2023,50,35805.891627991135,416.8479747268872,WY,WYOMING,0.0692127,2478222.435480662
147,2024,0,41372.81458274966,232.74796908550985,AL,ALABAMA,0.0705561,2919104.4429819435
148,2024,2,0.0,0.0,AZ,ARIZONA,0.0705561,0.0
149,2024,3,27566.469381645053,118.86811350434694,AR,ARKANSAS,0.0705561,1944982.5703382865
150,2024,4,10044.792763786993,167.11663052046916,CA,CALIFORNIA,0.0705561,708721.4027210313
151,2024,5,224469.7292434908,2453.339825901555,CO,COLORADO,0.0705561,15837708.663476659
152,2024,6,0.0,0.0,CT,CONNECTICUT,0.0705561,0.0
153,2024,7,0.0,0.0,DE,DELAWARE,0.0705561,0.0
154,2024,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.0705561,0.0
155,2024,9,95.63212780415688,0.4805342380238097,FL,FLORIDA,0.0705561,6747.429972562873
156,2024,10,0.0,0.0,GA,GEORGIA,0.0705561,0.0
157,2024,12,4924.344717306809,227.05209968845747,ID,IDAHO,0.0705561,347442.5583087709
158,2024,13,1159834.1721673512,9217.134780948094,IL,ILLINOIS,0.0705561,81833375.83485685
159,2024,14,922764.2968030073,6945.994868383071,IN,INDIANA,0.0705561,65106650.00166266
160,2024,15,88486.68851250768,1086.2807960220912,IA,IOWA,0.0705561,6243275.643357343
161,2024,16,1268552.8899020872,4804.378515134906,KS,KANSAS,0.0705561,89504144.55522065
162,2024,17,65382.05017173043,257.719509488611,KY,KENTUCKY,0.0705561,4613102.47012163
163,2024,18,308085.5946378845,1431.2596020240408,LA,LOUISIANA,0.0705561,21737318.02383004
164,2024,19,0.0,0.0,ME,MAINE,0.0705561,0.0
165,2024,20,0.0,0.0,MD,MARYLAND,0.0705561,0.0
166,2024,21,0.0,0.0,MA,MASSACHUSETTS,0.0705561,0.0
167,2024,22,290195.96545980603,1652.0591157960005,MI,MICHIGAN,0.0705561,20475095.558578618
168,2024,23,693077.8730037438,3609.287566756703,MN,MINNESOTA,0.0705561,48900871.715439446
169,2024,24,452080.2865662005,1823.1087379426813,MS,MISSISSIPPI,0.0705561,31897021.906993497
170,2024,25,433303.0044638629,2200.8774489220527,MO,MISSOURI,0.0705561,30572170.113252755
171,2024,26,0.0,0.0,MT,MONTANA,0.0705561,0.0
172,2024,27,665458.6481827057,4208.050020560648,NE,NEBRASKA,0.0705561,46952166.9270438
173,2024,28,0.0,0.0,NV,NEVADA,0.0705561,0.0
174,2024,29,12.98305439034764,0.4710379190611445,NH,NEW HAMPSHIRE,0.0705561,916.0336838708071
175,2024,30,0.0,0.0,NJ,NEW JERSEY,0.0705561,0.0
176,2024,31,0.0,0.0,NM,NEW MEXICO,0.0705561,0.0
177,2024,32,2353.909539809919,7.95922824226631,NY,NEW YORK,0.0705561,166082.67688178262
178,2024,33,5324.52779656646,26.501903733247808,NC,NORTH CAROLINA,0.0705561,375677.9156673228
179,2024,34,1140477.6699249917,3814.911211289228,ND,NORTH DAKOTA,0.0705561,80467656.52699469
180,2024,35,281130.9838265532,2228.564810342896,OH,OHIO,0.0705561,19835505.80796467
181,2024,36,161925.2905759542,615.2287525832526,OK,OKLAHOMA,0.0705561,11424816.994406082
182,2024,37,5315.2058913724,13.69592570494376,OR,OREGON,0.0705561,375020.1983922602
183,2024,38,0.0,0.0,PA,PENNSYLVANIA,0.0705561,0.0
184,2024,39,0.0,0.0,RI,RHODE ISLAND,0.0705561,0.0
185,2024,40,3363.806717112144,35.34583828548994,SC,SOUTH CAROLINA,0.0705561,237337.08311323612
186,2024,41,1606645.9682453617,7794.623581821917,SD,SOUTH DAKOTA,0.0705561,113358673.60011657
187,2024,42,57753.40118886704,254.9874205383268,TN,TENNESSEE,0.0705561,4074854.7496218216
188,2024,43,1199737.0110798853,6214.270060224912,TX,TEXAS,0.0705561,84648764.52745348
189,2024,44,0.0,0.0,UT,UTAH,0.0705561,0.0
190,2024,45,0.0,0.0,VT,VERMONT,0.0705561,0.0
191,2024,46,323.0788560136039,1.782661935526712,VA,VIRGINIA,0.0705561,22795.184072781438
192,2024,47,49668.32632099505,350.9767223953293,WA,WASHINGTON,0.0705561,3504403.398736759
193,2024,48,3712.423526160364,31.342723549539773,WV,WEST VIRGINIA,0.0705561,261934.12555412325
194,2024,49,1191275.729774914,6191.27224219207,WI,WISCONSIN,0.0705561,84051769.5175718
195,2024,50,35854.224416185134,517.2789714865448,WY,WYOMING,0.0705561,2529734.2433308
196,2025,0,10373.099895207271,185.65100877096032,AL,ALABAMA,0.0718995,745820.6959154552
197,2025,2,0.0,0.0,AZ,ARIZONA,0.0718995,0.0
198,2025,3,49662.46644446217,249.7830853334773,AR,ARKANSAS,0.0718995,3570706.5061236075
199,2025,4,9871.194033585944,163.9823940556652,CA,CALIFORNIA,0.0718995,709733.9154178125
200,2025,5,143329.98236451964,1821.676928247443,CO,COLORADO,0.0718995,10305354.067017782
201,2025,6,790.5331260038804,31.66096647536218,CT,CONNECTICUT,0.0718995,56838.936493116
202,2025,7,6267.766722193963,106.28349422094112,DE,DELAWARE,0.0718995,450649.29344238486
203,2025,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.0718995,0.0
204,2025,9,278.303639091616,2.3459754144127487,FL,FLORIDA,0.0718995,20009.892498867644
205,2025,10,53383.33817244912,378.8418606991405,GA,GEORGIA,0.0718995,3838235.322930006
206,2025,12,16556.703731761332,746.7839884162223,ID,IDAHO,0.0718995,1190418.719961774
207,2025,13,783545.222282771,5564.974737448208,IL,ILLINOIS,0.0718995,56336509.709520094
208,2025,14,359917.91526049934,5315.134648140036,IN,INDIANA,0.0718995,25877918.148272276
209,2025,15,1165526.155145599,5955.99060352233,IA,IOWA,0.0718995,83800747.79189101
210,2025,16,1100781.8254999802,3542.950971345844,KS,KANSAS,0.0718995,79145662.86253583
211,2025,17,133664.24048937546,1051.606923142568,KY,KENTUCKY,0.0718995,9610392.05906585
212,2025,18,336065.0422995932,1835.988881081848,LA,LOUISIANA,0.0718995,24162908.508819602
213,2025,19,46.5097294697794,3.8487802117209697,ME,MAINE,0.0718995,3344.026294012404
214,2025,20,57021.999699424174,440.6399416943107,MD,MARYLAND,0.0718995,4099853.267388749
215,2025,21,2479.96096520062,35.950678481504184,MA,MASSACHUSETTS,0.0718995,178307.953417442
216,2025,22,301160.0491348215,1864.625880238073,MI,MICHIGAN,0.0718995,21653256.9527691
217,2025,23,360993.2520651109,1604.2410404631037,MN,MINNESOTA,0.0718995,25955234.326855443
218,2025,24,314448.18961443263,1623.0052150621457,MS,MISSISSIPPI,0.0718995,22608667.6091829
219,2025,25,313688.54069202644,1137.7599295964658,MO,MISSOURI,0.0718995,22554049.231486358
220,2025,26,0.0,0.0,MT,MONTANA,0.0718995,0.0
221,2025,27,1497244.6957435936,8746.312398601553,NE,NEBRASKA,0.0718995,107651145.00161652
222,2025,28,0.0,0.0,NV,NEVADA,0.0718995,0.0
223,2025,29,62.57862749683704,3.8622200452713615,NH,NEW HAMPSHIRE,0.0718995,4499.372027708835
224,2025,30,2725.613092057624,56.03348629989931,NJ,NEW JERSEY,0.0718995,195970.21851239714
225,2025,31,0.0,0.0,NM,NEW MEXICO,0.0718995,0.0
226,2025,32,110620.69156884664,1757.884843762618,NY,NEW YORK,0.0718995,7953572.41345429
227,2025,33,22630.25515755109,430.6669333598777,NC,NORTH CAROLINA,0.0718995,1627104.0307003448
228,2025,34,2036242.414736252,7539.5045808986815,ND,NORTH DAKOTA,0.0718995,146404811.49832916
