Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name,Price,Financial_Loss($)
2021,0,2984.2022309522777,63.33687989098446,AL,ALABAMA,0.069494,207384.1498377976
2021,2,3.5898417324569567,16.41813814975404,AZ,ARIZONA,0.069494,249.47246135536375
2021,3,15152.501675845591,283.44717410821664,AR,ARKANSAS,0.069494,1053007.9514612136
2021,4,1570.4428664029658,72.4818753806212,CA,CALIFORNIA,0.069494,109136.3565578077
2021,5,683411.8180815162,11136.235040132564,CO,COLORADO,0.069494,47493020.88575688
2021,6,0.0,0.0,CT,CONNECTICUT,0.069494,0.0
2021,7,2873.614396881578,36.804541289627565,DE,DELAWARE,0.069494,199698.9588968884
2021,8,0.0,0.0,DC,DISTRICT OF COLUMBIA,0.069494,0.0
2021,9,343.9695954709385,2.5033583748442982,FL,FLORIDA,0.069494,23903.8230676574
2021,10,4346.021838251211,62.958136817035765,GA,GEORGIA,0.069494,302022.4416274296
2021,12,69381.8446292824,2181.2892970766507,ID,IDAHO,0.069494,4821621.910667351
2021,13,84710.90297518442,1311.185943997583,IL,ILLINOIS,0.069494,5886899.491357466
2021,14,82391.76337530714,816.6097482307654,IN,INDIANA,0.069494,5725733.204003595
2021,15,784.3894268285796,4.204301874686038,IA,IOWA,0.069494,54510.35882802531
2021,16,6053433.443214274,29716.23065081723,KS,KANSAS,0.069494,420677303.7027328
2021,17,21561.53276866577,656.7540811338439,KY,KENTUCKY,0.069494,1498397.1582256588
2021,18,2381.73649376538,54.89489066594352,LA,LOUISIANA,0.069494,165516.39589773133
2021,19,0.0,0.0,ME,MAINE,0.069494,0.0
2021,20,8176.291151232045,173.3957308602617,MD,MARYLAND,0.069494,568203.1772637197
2021,21,0.0,0.0,MA,MASSACHUSETTS,0.069494,0.0
2021,22,21689.91662551921,58.26024540755285,MI,MICHIGAN,0.069494,1507319.0659738318
2021,23,1317208.7015566267,4960.740711801999,MN,MINNESOTA,0.069494,91538101.50597623
2021,24,1965.9933971649516,32.907712891534224,MS,MISSISSIPPI,0.069494,136624.74514258115
2021,25,36437.26442748256,478.5443904730988,MO,MISSOURI,0.069494,2532171.254123473
2021,26,5252893.66013239,32553.95262916328,MT,MONTANA,0.069494,365044592.0172403
2021,27,551871.9472127086,3911.654260608774,NE,NEBRASKA,0.069494,38351789.09959997
2021,28,8260.69124140028,1023.4041102084478,NV,NEVADA,0.069494,574068.477129871
2021,29,0.0,0.0,NH,NEW HAMPSHIRE,0.069494,0.0
2021,30,1133.6846588007045,21.80476286253572,NJ,NEW JERSEY,0.069494,78784.28167869615
2021,31,33372.39025344277,605.6062827264335,NM,NEW MEXICO,0.069494,2319180.8882727516
