Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name
1981,0,277998.7554890176,669.1282117459107,AL,ALABAMA
1981,2,723.626156392132,20.433724170789944,AZ,ARIZONA
1981,3,10869.969339102136,81.26764069008217,AR,ARKANSAS
1981,4,518.9765378885476,6.993640357845678,CA,CALIFORNIA
1981,5,20035.183770830758,402.9828273280784,CO,COLORADO
1981,6,11733.40268891669,81.22235176012235,CT,CONNECTICUT
1981,7,14629.61039193931,92.883895763698,DE,DELAWARE
1981,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
1981,9,269940.0323948328,603.3670893069857,FL,FLORIDA
1981,10,582461.2089490893,1312.973373217629,GA,GEORGIA
1981,12,102.90522131955626,7.611518687260628,ID,IDAHO
1981,13,3096894.3599231243,17565.622861022348,IL,ILLINOIS
1981,14,259433.0013314676,4105.735784538567,IN,INDIANA
1981,15,17546432.098051064,54163.78556971047,IA,IOWA
1981,16,180694.1256675832,1162.9119847413076,KS,KANSAS
1981,17,147199.01778629838,1339.6813467128018,KY,KENTUCKY
1981,18,187915.47740931693,1110.9602062869312,LA,LOUISIANA
1981,19,25.846368051167307,0.1810853492376709,ME,MAINE
1981,20,202953.86836106505,1178.2761065401528,MD,MARYLAND
1981,21,4649.019868505411,77.36280135556126,MA,MASSACHUSETTS
1981,22,179733.1334967997,1859.625134064353,MI,MICHIGAN
1981,23,9105092.383845037,27489.33319103401,MN,MINNESOTA
1981,24,275878.00710514234,941.2961087579756,MS,MISSISSIPPI
1981,25,874898.2849205653,3437.8639623026397,MO,MISSOURI
1981,26,2282.043458502228,16.084024223858204,MT,MONTANA
1981,27,1693883.2673828616,10349.251723662746,NE,NEBRASKA
1981,28,0.0,0.0,NV,NEVADA
1981,29,124.7630951996731,3.0571994780084544,NH,NEW HAMPSHIRE
1981,30,2438.480895260397,49.14826468763391,NJ,NEW JERSEY
1981,31,1756.0798542420334,38.20119608336088,NM,NEW MEXICO
1981,32,23452.585609154125,189.4053944504604,NY,NEW YORK
1981,33,120851.26312284572,1693.059929735001,NC,NORTH CAROLINA
1981,34,734119.6020529352,3548.121266146942,ND,NORTH DAKOTA
1981,35,32262.036268856216,412.0714218599477,OH,OHIO
1981,36,39725.36766049021,176.27475122500863,OK,OKLAHOMA
1981,37,6701.451967431687,25.69722238739104,OR,OREGON
1981,38,182366.761171842,1178.236800980873,PA,PENNSYLVANIA
1981,39,531.127856083901,6.555172799780251,RI,RHODE ISLAND
1981,40,127586.05470977542,921.4947668794448,SC,SOUTH CAROLINA
1981,41,4181383.410148616,17663.800294104058,SD,SOUTH DAKOTA
1981,42,131507.9727517922,876.6516809759474,TN,TENNESSEE
1981,43,17182.224497620686,126.05249019296836,TX,TEXAS
1981,44,212.58033944629744,20.71778571439198,UT,UTAH
1981,45,497.2260107423783,7.586135339017098,VT,VERMONT
1981,46,110798.80998045093,1400.41072898207,VA,VIRGINIA
1981,47,43978.72134882906,311.08855457091363,WA,WASHINGTON
1981,48,16728.96827689182,104.18175971090866,WV,WEST VIRGINIA
1981,49,619001.8739613309,5907.898477677255,WI,WISCONSIN
1981,50,3060.3916051103515,64.96037367636963,WY,WYOMING
1982,0,2293.1506239396285,26.489691647090478,AL,ALABAMA
1982,2,3330.616026797548,77.0343863810446,AZ,ARIZONA
1982,3,5401.104943150121,33.25815150946811,AR,ARKANSAS
1982,4,933.545992302308,10.015451041317162,CA,CALIFORNIA
1982,5,1168.8220221298322,27.774130553787096,CO,COLORADO
1982,6,0.0,0.0,CT,CONNECTICUT
1982,7,164.14735509741243,7.004789256352908,DE,DELAWARE
1982,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
1982,9,7.683590503980513,0.3782770907356193,FL,FLORIDA
1982,10,126.5973726795828,4.966421645080565,GA,GEORGIA
1982,12,0.0,0.0,ID,IDAHO
1982,13,2711934.8097460507,12564.675727773165,IL,ILLINOIS
1982,14,643200.7005129972,7007.377935155104,IN,INDIANA
1982,15,1896.9548395474449,64.22196046539514,IA,IOWA
1982,16,55769.56266478865,301.1712816556086,KS,KANSAS
1982,17,26691.00074283341,435.1894513562101,KY,KENTUCKY
1982,18,81763.36077386228,495.4291425256182,LA,LOUISIANA
1982,19,1022.6965496276708,26.69602552831109,ME,MAINE
1982,20,200.480434735345,27.261500426911915,MD,MARYLAND
1982,21,200.1782142069402,3.4691916887712435,MA,MASSACHUSETTS
1982,22,378470.24569687183,5098.72772583469,MI,MICHIGAN
1982,23,916823.0106766814,3458.486718555314,MN,MINNESOTA
1982,24,5593.499071995808,88.04458701979001,MS,MISSISSIPPI
1982,25,2964.655726404014,41.1688762310616,MO,MISSOURI
1982,26,0.0,0.0,MT,MONTANA
1982,27,0.0,0.0,NE,NEBRASKA
1982,28,0.0,0.0,NV,NEVADA
1982,29,438.4211937119769,1.8609029369811247,NH,NEW HAMPSHIRE
1982,30,7636.119731948391,43.52654477792593,NJ,NEW JERSEY
1982,31,5723.078733228947,78.82053280259422,NM,NEW MEXICO
1982,32,46596.59941101418,640.2653225573459,NY,NEW YORK
1982,33,165.10952967901449,3.461224015032489,NC,NORTH CAROLINA
1982,34,288636.0214540734,1410.533349531462,ND,NORTH DAKOTA
1982,35,438409.6768357448,4481.6352004066175,OH,OHIO
