region_id,region_name,crop,scenario,year,drought_intensity
8,Northwest,corn,hist,1981,1.554027803
8,Northwest,corn,hist,1982,1.45884606
8,Northwest,corn,hist,1983,1.528378284
8,Northwest,corn,hist,1984,1.248025795
8,Northwest,corn,hist,1985,1.504208041
8,Northwest,corn,hist,1986,1.542120866
8,Northwest,corn,hist,1987,1.500129543
8,Northwest,corn,hist,1988,1.439309829
8,Northwest,corn,hist,1989,1.433375407
8,Northwest,corn,hist,1990,2.325222223
8,Northwest,corn,hist,1991,1.792929
8,Northwest,corn,hist,1992,2.58017409
8,Northwest,corn,hist,1993,1.209304882
8,Northwest,corn,hist,1994,1.866526334
8,Northwest,corn,hist,1995,1.669463847
8,Northwest,corn,hist,1996,1.159975676
8,Northwest,corn,hist,1997,
8,Northwest,corn,hist,1998,1.170040992
8,Northwest,corn,hist,1999,1.526082239
8,Northwest,corn,hist,2000,1.705931705
8,Northwest,corn,hist,2001,1.586677525
8,Northwest,corn,hist,2002,1.456112657
8,Northwest,corn,hist,2003,1.624413011
8,Northwest,corn,hist,2004,1.727643943
8,Northwest,corn,hist,2005,1.370960166
8,Northwest,corn,hist,2006,1.432975466
8,Northwest,corn,hist,2007,1.364983983
8,Northwest,corn,hist,2008,1.300139264
8,Northwest,corn,hist,2009,1.263162164
8,Northwest,corn,hist,2010,1.055530849
8,Northwest,corn,hist,2011,1.994685352
8,Northwest,corn,hist,2012,1.64826964
8,Northwest,corn,hist,2013,1.580318137
8,Northwest,corn,hist,2014,1.428992424
8,Northwest,corn,hist,2015,1.683842848
7,Southwest,corn,hist,1981,1.374920098
7,Southwest,corn,hist,1982,1.569139236
7,Southwest,corn,hist,1983,1.30327059
7,Southwest,corn,hist,1984,1.552365221
7,Southwest,corn,hist,1985,1.512179591
7,Southwest,corn,hist,1986,1.400418098
7,Southwest,corn,hist,1987,1.502587341
7,Southwest,corn,hist,1988,1.443857415
7,Southwest,corn,hist,1989,1.400810452
7,Southwest,corn,hist,1990,1.533612821
7,Southwest,corn,hist,1991,1.564040921
7,Southwest,corn,hist,1992,1.590439772
7,Southwest,corn,hist,1993,1.509448573
7,Southwest,corn,hist,1994,1.861296778
7,Southwest,corn,hist,1995,1.314259298
7,Southwest,corn,hist,1996,1.702779817
7,Southwest,corn,hist,1997,1.818330938
7,Southwest,corn,hist,1998,1.511395539
7,Southwest,corn,hist,1999,1.627738561
7,Southwest,corn,hist,2000,1.910277243
7,Southwest,corn,hist,2001,1.455664611
7,Southwest,corn,hist,2002,2.277491776
7,Southwest,corn,hist,2003,1.801576092
7,Southwest,corn,hist,2004,2.152030293
7,Southwest,corn,hist,2005,1.368579645
7,Southwest,corn,hist,2006,1.807386008
7,Southwest,corn,hist,2007,1.688968787
7,Southwest,corn,hist,2008,1.629284999
7,Southwest,corn,hist,2009,1.558383289
7,Southwest,corn,hist,2010,1.531196737
7,Southwest,corn,hist,2011,1.902608045
7,Southwest,corn,hist,2012,2.066891896
7,Southwest,corn,hist,2013,1.84858904
7,Southwest,corn,hist,2014,1.814965975
7,Southwest,corn,hist,2015,1.659677167
1,Northeast,corn,SSP3-4.5-NF-cooler,2021,1.637098296
1,Northeast,corn,SSP3-4.5-NF-cooler,2022,1.464198859
1,Northeast,corn,SSP3-4.5-NF-cooler,2023,1.434733121
1,Northeast,corn,SSP3-4.5-NF-cooler,2024,1.322086534
1,Northeast,corn,SSP3-4.5-NF-cooler,2025,1.946430642
1,Northeast,corn,SSP3-4.5-NF-cooler,2026,1.448221636
1,Northeast,corn,SSP3-4.5-NF-cooler,2027,2.356249596
1,Northeast,corn,SSP3-4.5-NF-cooler,2028,1.451053178
1,Northeast,corn,SSP3-4.5-NF-cooler,2029,1.523566679
1,Northeast,corn,SSP3-4.5-NF-cooler,2030,1.556362848
1,Northeast,corn,SSP3-4.5-NF-cooler,2031,1.993497316
1,Northeast,corn,SSP3-4.5-NF-cooler,2032,1.534059005
1,Northeast,corn,SSP3-4.5-NF-cooler,2033,1.520187546
1,Northeast,corn,SSP3-4.5-NF-cooler,2034,1.42687598
1,Northeast,corn,SSP3-4.5-NF-cooler,2035,1.859477233
1,Northeast,corn,SSP3-4.5-NF-cooler,2036,1.092018116
1,Northeast,corn,SSP3-4.5-NF-cooler,2037,1.472374208
1,Northeast,corn,SSP3-4.5-NF-cooler,2038,1.446738664
1,Northeast,corn,SSP3-4.5-NF-cooler,2039,1.922448609
1,Northeast,corn,SSP3-4.5-NF-cooler,2040,1.703771619
1,Northeast,corn,SSP3-4.5-NF-cooler,2041,1.660966673
1,Northeast,corn,SSP3-4.5-NF-cooler,2042,1.923840026
1,Northeast,corn,SSP3-4.5-NF-cooler,2043,1.005741715
1,Northeast,corn,SSP3-4.5-NF-cooler,2044,1.243922629
1,Northeast,corn,SSP3-4.5-NF-cooler,2045,1.589099058
1,Northeast,corn,SSP3-4.5-NF-cooler,2046,1.79774933
1,Northeast,corn,SSP3-4.5-NF-cooler,2047,1.548212469
1,Northeast,corn,SSP3-4.5-NF-cooler,2048,1.666656904
1,Northeast,corn,SSP3-4.5-NF-cooler,2049,1.232011625
1,Northeast,corn,SSP3-4.5-NF-cooler,2050,1.840708588
1,Northeast,corn,SSP3-4.5-NF-cooler,2051,1.272925441
1,Northeast,corn,SSP3-4.5-NF-cooler,2052,1.755072468
1,Northeast,corn,SSP3-4.5-NF-cooler,2053,1.708515322
1,Northeast,corn,SSP3-4.5-NF-cooler,2054,1.526064232
1,Northeast,corn,SSP3-4.5-NF-cooler,2055,1.944610029
1,Northeast,corn,SSP3-4.5-NF-hotter,2021,1.658477315
1,Northeast,corn,SSP3-4.5-NF-hotter,2022,1.473652507
1,Northeast,corn,SSP3-4.5-NF-hotter,2023,1.392447691
1,Northeast,corn,SSP3-4.5-NF-hotter,2024,1.328276836
1,Northeast,corn,SSP3-4.5-NF-hotter,2025,2.239424101
1,Northeast,corn,SSP3-4.5-NF-hotter,2026,1.530503853
1,Northeast,corn,SSP3-4.5-NF-hotter,2027,2.206936709
1,Northeast,corn,SSP3-4.5-NF-hotter,2028,1.587381262
1,Northeast,corn,SSP3-4.5-NF-hotter,2029,1.498493333
1,Northeast,corn,SSP3-4.5-NF-hotter,2030,1.485991192
1,Northeast,corn,SSP3-4.5-NF-hotter,2031,2.151218858
1,Northeast,corn,SSP3-4.5-NF-hotter,2032,1.624929913
1,Northeast,corn,SSP3-4.5-NF-hotter,2033,1.720482803
1,Northeast,corn,SSP3-4.5-NF-hotter,2034,1.299473016
1,Northeast,corn,SSP3-4.5-NF-hotter,2035,1.767480137
1,Northeast,corn,SSP3-4.5-NF-hotter,2036,1.679280274
1,Northeast,corn,SSP3-4.5-NF-hotter,2037,1.405655995
1,Northeast,corn,SSP3-4.5-NF-hotter,2038,1.720695292
1,Northeast,corn,SSP3-4.5-NF-hotter,2039,2.249470683
1,Northeast,corn,SSP3-4.5-NF-hotter,2040,1.744852919
1,Northeast,corn,SSP3-4.5-NF-hotter,2041,1.93642149
1,Northeast,corn,SSP3-4.5-NF-hotter,2042,1.978631006
1,Northeast,corn,SSP3-4.5-NF-hotter,2043,2.098784289
1,Northeast,corn,SSP3-4.5-NF-hotter,2044,1.435475104
1,Northeast,corn,SSP3-4.5-NF-hotter,2045,1.799903222
1,Northeast,corn,SSP3-4.5-NF-hotter,2046,1.750404592
1,Northeast,corn,SSP3-4.5-NF-hotter,2047,1.704938015
1,Northeast,corn,SSP3-4.5-NF-hotter,2048,1.438829599
1,Northeast,corn,SSP3-4.5-NF-hotter,2049,1.313062638
1,Northeast,corn,SSP3-4.5-NF-hotter,2050,1.777150636
1,Northeast,corn,SSP3-4.5-NF-hotter,2051,1.536330775
1,Northeast,corn,SSP3-4.5-NF-hotter,2052,2.011454002
1,Northeast,corn,SSP3-4.5-NF-hotter,2053,1.675508023
1,Northeast,corn,SSP3-4.5-NF-hotter,2054,1.462556648
1,Northeast,corn,SSP3-4.5-NF-hotter,2055,1.832787052
1,Northeast,corn,RCP4.5-NF-cooler,2021,1.54175685
1,Northeast,corn,RCP4.5-NF-cooler,2022,1.442805704
1,Northeast,corn,RCP4.5-NF-cooler,2023,1.304680457
1,Northeast,corn,RCP4.5-NF-cooler,2024,1.06824454
1,Northeast,corn,RCP4.5-NF-cooler,2025,1.685041338
1,Northeast,corn,RCP4.5-NF-cooler,2026,1.530640415
1,Northeast,corn,RCP4.5-NF-cooler,2027,2.403133431
1,Northeast,corn,RCP4.5-NF-cooler,2028,1.682285872
1,Northeast,corn,RCP4.5-NF-cooler,2029,1.308513254
1,Northeast,corn,RCP4.5-NF-cooler,2030,1.480566801
1,Northeast,corn,RCP4.5-NF-cooler,2031,2.027712456
1,Northeast,corn,RCP4.5-NF-cooler,2032,1.568462203
1,Northeast,corn,RCP4.5-NF-cooler,2033,1.470975615
1,Northeast,corn,RCP4.5-NF-cooler,2034,1.213507005
1,Northeast,corn,RCP4.5-NF-cooler,2035,1.848278373
1,Northeast,corn,RCP4.5-NF-cooler,2036,1.032912741
1,Northeast,corn,RCP4.5-NF-cooler,2037,1.406920146
1,Northeast,corn,RCP4.5-NF-cooler,2038,1.907857405
1,Northeast,corn,RCP4.5-NF-cooler,2039,1.810053154
1,Northeast,corn,RCP4.5-NF-cooler,2040,1.770533039
1,Northeast,corn,RCP4.5-NF-cooler,2041,1.557492035
1,Northeast,corn,RCP4.5-NF-cooler,2042,2.150988023
1,Northeast,corn,RCP4.5-NF-cooler,2043,1.322378214
1,Northeast,corn,RCP4.5-NF-cooler,2044,1.3149244
1,Northeast,corn,RCP4.5-NF-cooler,2045,1.431297373
1,Northeast,corn,RCP4.5-NF-cooler,2046,1.864559296
1,Northeast,corn,RCP4.5-NF-cooler,2047,1.541743099
1,Northeast,corn,RCP4.5-NF-cooler,2048,1.231320625
1,Northeast,corn,RCP4.5-NF-cooler,2049,1.149824871
1,Northeast,corn,RCP4.5-NF-cooler,2050,2.211401312
1,Northeast,corn,RCP4.5-NF-cooler,2051,1.438935276
1,Northeast,corn,RCP4.5-NF-cooler,2052,1.96443818
1,Northeast,corn,RCP4.5-NF-cooler,2053,1.675010448
1,Northeast,corn,RCP4.5-NF-cooler,2054,1.51844038
1,Northeast,corn,RCP4.5-NF-cooler,2055,1.776084577
1,Northeast,corn,RCP4.5-NF-hotter,2021,1.674051798
1,Northeast,corn,RCP4.5-NF-hotter,2022,1.478437817
1,Northeast,corn,RCP4.5-NF-hotter,2023,1.412687022
1,Northeast,corn,RCP4.5-NF-hotter,2024,1.163169794
1,Northeast,corn,RCP4.5-NF-hotter,2025,1.759638903
1,Northeast,corn,RCP4.5-NF-hotter,2026,1.658494901
1,Northeast,corn,RCP4.5-NF-hotter,2027,2.514374856
1,Northeast,corn,RCP4.5-NF-hotter,2028,1.685781426
1,Northeast,corn,RCP4.5-NF-hotter,2029,1.442757944
1,Northeast,corn,RCP4.5-NF-hotter,2030,1.487517118
1,Northeast,corn,RCP4.5-NF-hotter,2031,2.256663863
1,Northeast,corn,RCP4.5-NF-hotter,2032,1.712503557
1,Northeast,corn,RCP4.5-NF-hotter,2033,1.590319281
1,Northeast,corn,RCP4.5-NF-hotter,2034,1.226607986
1,Northeast,corn,RCP4.5-NF-hotter,2035,1.852670792
1,Northeast,corn,RCP4.5-NF-hotter,2036,1.181360539
1,Northeast,corn,RCP4.5-NF-hotter,2037,1.531178514
1,Northeast,corn,RCP4.5-NF-hotter,2038,1.989568571
1,Northeast,corn,RCP4.5-NF-hotter,2039,2.129804108
1,Northeast,corn,RCP4.5-NF-hotter,2040,2.159234258
1,Northeast,corn,RCP4.5-NF-hotter,2041,1.994921497
1,Northeast,corn,RCP4.5-NF-hotter,2042,2.389325483
1,Northeast,corn,RCP4.5-NF-hotter,2043,1.295362444
1,Northeast,corn,RCP4.5-NF-hotter,2044,1.459241891
1,Northeast,corn,RCP4.5-NF-hotter,2045,1.847800052
1,Northeast,corn,RCP4.5-NF-hotter,2046,1.821277789
1,Northeast,corn,RCP4.5-NF-hotter,2047,1.644688162
1,Northeast,corn,RCP4.5-NF-hotter,2048,1.370346367
1,Northeast,corn,RCP4.5-NF-hotter,2049,1.358112821
1,Northeast,corn,RCP4.5-NF-hotter,2050,2.147275522
1,Northeast,corn,RCP4.5-NF-hotter,2051,1.503903628
1,Northeast,corn,RCP4.5-NF-hotter,2052,2.160275979
1,Northeast,corn,RCP4.5-NF-hotter,2053,1.742583382
1,Northeast,corn,RCP4.5-NF-hotter,2054,1.179995666
1,Northeast,corn,RCP4.5-NF-hotter,2055,1.815753431
1,Northeast,corn,SSP5-8.5-NF-cooler,2021,1.494554271
1,Northeast,corn,SSP5-8.5-NF-cooler,2022,1.637169909
1,Northeast,corn,SSP5-8.5-NF-cooler,2023,1.428584577
1,Northeast,corn,SSP5-8.5-NF-cooler,2024,1.659170834
1,Northeast,corn,SSP5-8.5-NF-cooler,2025,2.075618528
1,Northeast,corn,SSP5-8.5-NF-cooler,2026,1.423002692
1,Northeast,corn,SSP5-8.5-NF-cooler,2027,2.479567425
1,Northeast,corn,SSP5-8.5-NF-cooler,2028,1.481188354
1,Northeast,corn,SSP5-8.5-NF-cooler,2029,1.525490307
1,Northeast,corn,SSP5-8.5-NF-cooler,2030,1.466055212
1,Northeast,corn,SSP5-8.5-NF-cooler,2031,2.166920721
1,Northeast,corn,SSP5-8.5-NF-cooler,2032,1.425498623
1,Northeast,corn,SSP5-8.5-NF-cooler,2033,1.505452208
1,Northeast,corn,SSP5-8.5-NF-cooler,2034,1.243419814
1,Northeast,corn,SSP5-8.5-NF-cooler,2035,1.841661781
1,Northeast,corn,SSP5-8.5-NF-cooler,2036,1.152775069
1,Northeast,corn,SSP5-8.5-NF-cooler,2037,1.469968886
1,Northeast,corn,SSP5-8.5-NF-cooler,2038,1.280233902
1,Northeast,corn,SSP5-8.5-NF-cooler,2039,2.033103924
1,Northeast,corn,SSP5-8.5-NF-cooler,2040,1.652870303
1,Northeast,corn,SSP5-8.5-NF-cooler,2041,1.601331752
1,Northeast,corn,SSP5-8.5-NF-cooler,2042,1.921009977
1,Northeast,corn,SSP5-8.5-NF-cooler,2043,2.835625783
1,Northeast,corn,SSP5-8.5-NF-cooler,2044,1.311991257
1,Northeast,corn,SSP5-8.5-NF-cooler,2045,1.484440275
1,Northeast,corn,SSP5-8.5-NF-cooler,2046,1.734073588
1,Northeast,corn,SSP5-8.5-NF-cooler,2047,1.469111556
1,Northeast,corn,SSP5-8.5-NF-cooler,2048,1.435531388
1,Northeast,corn,SSP5-8.5-NF-cooler,2049,1.266696604
1,Northeast,corn,SSP5-8.5-NF-cooler,2050,1.98331507
1,Northeast,corn,SSP5-8.5-NF-cooler,2051,1.466560134
1,Northeast,corn,SSP5-8.5-NF-cooler,2052,1.758076689
1,Northeast,corn,SSP5-8.5-NF-cooler,2053,1.670605076
1,Northeast,corn,SSP5-8.5-NF-cooler,2054,1.171166851
1,Northeast,corn,SSP5-8.5-NF-cooler,2055,1.837435483
1,Northeast,corn,SSP5-8.5-NF-hotter,2021,1.563350128
1,Northeast,corn,SSP5-8.5-NF-hotter,2022,1.603293113
1,Northeast,corn,SSP5-8.5-NF-hotter,2023,1.306501535
1,Northeast,corn,SSP5-8.5-NF-hotter,2024,2.74859401
1,Northeast,corn,SSP5-8.5-NF-hotter,2025,2.008840518
1,Northeast,corn,SSP5-8.5-NF-hotter,2026,1.496623287
1,Northeast,corn,SSP5-8.5-NF-hotter,2027,2.395658935
1,Northeast,corn,SSP5-8.5-NF-hotter,2028,1.532025337
1,Northeast,corn,SSP5-8.5-NF-hotter,2029,1.385201066
1,Northeast,corn,SSP5-8.5-NF-hotter,2030,1.460506973
1,Northeast,corn,SSP5-8.5-NF-hotter,2031,2.234119076
1,Northeast,corn,SSP5-8.5-NF-hotter,2032,1.648055558
1,Northeast,corn,SSP5-8.5-NF-hotter,2033,1.834418092
1,Northeast,corn,SSP5-8.5-NF-hotter,2034,1.505038631
1,Northeast,corn,SSP5-8.5-NF-hotter,2035,1.96906174
1,Northeast,corn,SSP5-8.5-NF-hotter,2036,1.319207838
1,Northeast,corn,SSP5-8.5-NF-hotter,2037,1.518972603
1,Northeast,corn,SSP5-8.5-NF-hotter,2038,1.505224676
1,Northeast,corn,SSP5-8.5-NF-hotter,2039,2.067289604
1,Northeast,corn,SSP5-8.5-NF-hotter,2040,1.964290559
1,Northeast,corn,SSP5-8.5-NF-hotter,2041,2.113644956
1,Northeast,corn,SSP5-8.5-NF-hotter,2042,2.119194874
1,Northeast,corn,SSP5-8.5-NF-hotter,2043,1.418023286
1,Northeast,corn,SSP5-8.5-NF-hotter,2044,1.628690291
1,Northeast,corn,SSP5-8.5-NF-hotter,2045,1.690818811
1,Northeast,corn,SSP5-8.5-NF-hotter,2046,1.971329052
1,Northeast,corn,SSP5-8.5-NF-hotter,2047,1.593627024
1,Northeast,corn,SSP5-8.5-NF-hotter,2048,1.472682132
1,Northeast,corn,SSP5-8.5-NF-hotter,2049,1.583779856
1,Northeast,corn,SSP5-8.5-NF-hotter,2050,2.00201074
1,Northeast,corn,SSP5-8.5-NF-hotter,2051,1.739524864
1,Northeast,corn,SSP5-8.5-NF-hotter,2052,1.884263819
1,Northeast,corn,SSP5-8.5-NF-hotter,2053,1.801255917
1,Northeast,corn,SSP5-8.5-NF-hotter,2054,1.208633312
1,Northeast,corn,SSP5-8.5-NF-hotter,2055,1.899491228
1,Northeast,corn,RCP8.5-NF-cooler,2021,1.485911721
1,Northeast,corn,RCP8.5-NF-cooler,2022,1.435647657
1,Northeast,corn,RCP8.5-NF-cooler,2023,1.385538539
1,Northeast,corn,RCP8.5-NF-cooler,2024,1.249737005
1,Northeast,corn,RCP8.5-NF-cooler,2025,1.735235881
1,Northeast,corn,RCP8.5-NF-cooler,2026,1.513407905
1,Northeast,corn,RCP8.5-NF-cooler,2027,2.39964771
1,Northeast,corn,RCP8.5-NF-cooler,2028,1.676243388
1,Northeast,corn,RCP8.5-NF-cooler,2029,1.450213937
1,Northeast,corn,RCP8.5-NF-cooler,2030,1.577406567
1,Northeast,corn,RCP8.5-NF-cooler,2031,2.305459488
1,Northeast,corn,RCP8.5-NF-cooler,2032,1.371949645
1,Northeast,corn,RCP8.5-NF-cooler,2033,1.549116203
1,Northeast,corn,RCP8.5-NF-cooler,2034,1.1528357
1,Northeast,corn,RCP8.5-NF-cooler,2035,1.881832298
1,Northeast,corn,RCP8.5-NF-cooler,2036,1.151529904
1,Northeast,corn,RCP8.5-NF-cooler,2037,1.425918173
1,Northeast,corn,RCP8.5-NF-cooler,2038,1.784744108
1,Northeast,corn,RCP8.5-NF-cooler,2039,2.011006964
1,Northeast,corn,RCP8.5-NF-cooler,2040,2.042095942
1,Northeast,corn,RCP8.5-NF-cooler,2041,1.674634565
1,Northeast,corn,RCP8.5-NF-cooler,2042,2.203885105
1,Northeast,corn,RCP8.5-NF-cooler,2043,1.311689742
1,Northeast,corn,RCP8.5-NF-cooler,2044,1.281828886
1,Northeast,corn,RCP8.5-NF-cooler,2045,1.457148676
1,Northeast,corn,RCP8.5-NF-cooler,2046,1.779583944
1,Northeast,corn,RCP8.5-NF-cooler,2047,1.485176849
1,Northeast,corn,RCP8.5-NF-cooler,2048,1.311193201
1,Northeast,corn,RCP8.5-NF-cooler,2049,1.299936738
1,Northeast,corn,RCP8.5-NF-cooler,2050,2.274214332
1,Northeast,corn,RCP8.5-NF-cooler,2051,1.400792673
1,Northeast,corn,RCP8.5-NF-cooler,2052,2.059324279
1,Northeast,corn,RCP8.5-NF-cooler,2053,1.671747761
1,Northeast,corn,RCP8.5-NF-cooler,2054,1.376738073
